Industry,Date,County,High Wage Count
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Orange,775
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Orange,772
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Orange,787
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Orange,794
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Orange,797
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Orange,933
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Orange,818
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Orange,915
investigation and security services,2019-03-01,Orange,957
investigation and security services,2019-01-01,Orange,976
investigation and security services,2019-02-01,Orange,966
investigation and security services,2019-04-01,Orange,995
investigation and security services,2019-05-01,Orange,995
investigation and security services,2019-06-01,Orange,976
investigation and security services,2019-07-01,Orange,995
investigation and security services,2019-08-01,Orange,1014
investigation and security services,2019-09-01,Orange,995
investigation and security services,2019-12-01,Orange,995
investigation and security services,2019-10-01,Orange,995
investigation and security services,2019-11-01,Orange,995
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-03-01,Orange,0
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-01-01,Orange,0
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-02-01,Orange,0
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-04-01,Orange,0
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-05-01,Orange,0
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-06-01,Orange,0
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-07-01,Orange,0
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-08-01,Orange,0
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-09-01,Orange,0
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-12-01,Orange,0
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-10-01,Orange,0
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-11-01,Orange,0
waste management and remediation services,2019-03-01,Orange,744
waste management and remediation services,2019-01-01,Orange,744
waste management and remediation services,2019-02-01,Orange,744
waste management and remediation services,2019-04-01,Orange,760
waste management and remediation services,2019-05-01,Orange,775
waste management and remediation services,2019-06-01,Orange,790
waste management and remediation services,2019-07-01,Orange,790
waste management and remediation services,2019-08-01,Orange,790
waste management and remediation services,2019-09-01,Orange,790
waste management and remediation services,2019-12-01,Orange,820
waste management and remediation services,2019-10-01,Orange,805
waste management and remediation services,2019-11-01,Orange,805
restaurants and other food services,2019-03-01,Orange,2127
restaurants and other food services,2019-01-01,Orange,2108
restaurants and other food services,2019-02-01,Orange,2114
restaurants and other food services,2019-04-01,Orange,2130
restaurants and other food services,2019-05-01,Orange,2158
restaurants and other food services,2019-06-01,Orange,2158
restaurants and other food services,2019-07-01,Orange,2151
restaurants and other food services,2019-08-01,Orange,2145
restaurants and other food services,2019-09-01,Orange,2130
restaurants and other food services,2019-12-01,Orange,2130
restaurants and other food services,2019-10-01,Orange,2117
restaurants and other food services,2019-11-01,Orange,2130
employment services,2019-03-01,Orange,12475
employment services,2019-01-01,Orange,12325
employment services,2019-02-01,Orange,12674
employment services,2019-04-01,Orange,13024
employment services,2019-05-01,Orange,13157
employment services,2019-06-01,Orange,13174
employment services,2019-07-01,Orange,13257
employment services,2019-08-01,Orange,13441
employment services,2019-09-01,Orange,13524
employment services,2019-12-01,Orange,12941
employment services,2019-10-01,Orange,13707
employment services,2019-11-01,Orange,13724
management scientific and technical consulting services,2019-03-01,Orange,7989
management scientific and technical consulting services,2019-01-01,Orange,7989
management scientific and technical consulting services,2019-02-01,Orange,8049
management scientific and technical consulting services,2019-04-01,Orange,7989
management scientific and technical consulting services,2019-05-01,Orange,7959
management scientific and technical consulting services,2019-06-01,Orange,7869
management scientific and technical consulting services,2019-07-01,Orange,7929
management scientific and technical consulting services,2019-08-01,Orange,7959
management scientific and technical consulting services,2019-09-01,Orange,7929
management scientific and technical consulting services,2019-12-01,Orange,8079
management scientific and technical consulting services,2019-10-01,Orange,8109
management scientific and technical consulting services,2019-11-01,Orange,7989
architectural engineering and related services,2019-03-01,Orange,11913
architectural engineering and related services,2019-01-01,Orange,11867
architectural engineering and related services,2019-02-01,Orange,11913
architectural engineering and related services,2019-04-01,Orange,11913
architectural engineering and related services,2019-05-01,Orange,12051
architectural engineering and related services,2019-06-01,Orange,12097
architectural engineering and related services,2019-07-01,Orange,12281
architectural engineering and related services,2019-08-01,Orange,12235
architectural engineering and related services,2019-09-01,Orange,12097
architectural engineering and related services,2019-12-01,Orange,12419
architectural engineering and related services,2019-10-01,Orange,12327
architectural engineering and related services,2019-11-01,Orange,12419
us marines,2019-03-01,Orange,3089
us marines,2019-01-01,Orange,3089
us marines,2019-02-01,Orange,3059
us marines,2019-04-01,Orange,3089
us marines,2019-05-01,Orange,3089
us marines,2019-06-01,Orange,3147
us marines,2019-07-01,Orange,3118
us marines,2019-08-01,Orange,3147
us marines,2019-09-01,Orange,3147
us marines,2019-12-01,Orange,3030
us marines,2019-10-01,Orange,3147
us marines,2019-11-01,Orange,3205
agencies brokerages and other insurance related activities,2019-03-01,Orange,4900
agencies brokerages and other insurance related activities,2019-01-01,Orange,4963
agencies brokerages and other insurance related activities,2019-02-01,Orange,4963
agencies brokerages and other insurance related activities,2019-04-01,Orange,4963
agencies brokerages and other insurance related activities,2019-05-01,Orange,4963
agencies brokerages and other insurance related activities,2019-06-01,Orange,4900
agencies brokerages and other insurance related activities,2019-07-01,Orange,4932
agencies brokerages and other insurance related activities,2019-08-01,Orange,4932
agencies brokerages and other insurance related activities,2019-09-01,Orange,4868
agencies brokerages and other insurance related activities,2019-12-01,Orange,4900
agencies brokerages and other insurance related activities,2019-10-01,Orange,4963
agencies brokerages and other insurance related activities,2019-11-01,Orange,4932
warehousing and storage,2019-03-01,Orange,326
warehousing and storage,2019-01-01,Orange,326
warehousing and storage,2019-02-01,Orange,326
warehousing and storage,2019-04-01,Orange,332
warehousing and storage,2019-05-01,Orange,332
warehousing and storage,2019-06-01,Orange,332
warehousing and storage,2019-07-01,Orange,332
warehousing and storage,2019-08-01,Orange,332
warehousing and storage,2019-09-01,Orange,332
warehousing and storage,2019-12-01,Orange,332
warehousing and storage,2019-10-01,Orange,326
warehousing and storage,2019-11-01,Orange,332
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Orange,787
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Orange,854
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Orange,797
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Orange,778
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Orange,775
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Orange,772
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Orange,787
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Orange,794
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Orange,797
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Orange,933
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Orange,818
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Orange,915
architectural engineering and related services,2019-03-01,Orange,11913
architectural engineering and related services,2019-01-01,Orange,11867
architectural engineering and related services,2019-02-01,Orange,11913
architectural engineering and related services,2019-04-01,Orange,11913
architectural engineering and related services,2019-05-01,Orange,12051
architectural engineering and related services,2019-06-01,Orange,12097
architectural engineering and related services,2019-07-01,Orange,12281
architectural engineering and related services,2019-08-01,Orange,12235
architectural engineering and related services,2019-09-01,Orange,12097
architectural engineering and related services,2019-12-01,Orange,12419
architectural engineering and related services,2019-10-01,Orange,12327
architectural engineering and related services,2019-11-01,Orange,12419
restaurants and other food services,2019-03-01,Orange,2151
restaurants and other food services,2019-01-01,Orange,2111
restaurants and other food services,2019-02-01,Orange,2127
restaurants and other food services,2019-04-01,Orange,2176
restaurants and other food services,2019-05-01,Orange,2195
restaurants and other food services,2019-06-01,Orange,2210
restaurants and other food services,2019-07-01,Orange,2210
restaurants and other food services,2019-08-01,Orange,2207
restaurants and other food services,2019-09-01,Orange,2173
restaurants and other food services,2019-12-01,Orange,2158
restaurants and other food services,2019-10-01,Orange,2182
restaurants and other food services,2019-11-01,Orange,2176
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-03-01,Orange,276
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-01-01,Orange,275
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-02-01,Orange,275
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-04-01,Orange,278
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-05-01,Orange,283
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-06-01,Orange,282
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-07-01,Orange,283
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-08-01,Orange,285
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-09-01,Orange,282
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-12-01,Orange,278
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-10-01,Orange,281
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-11-01,Orange,281
wholesale electronic markets agents and brokers,2019-03-01,Orange,771
wholesale electronic markets agents and brokers,2019-01-01,Orange,771
wholesale electronic markets agents and brokers,2019-02-01,Orange,785
wholesale electronic markets agents and brokers,2019-04-01,Orange,771
wholesale electronic markets agents and brokers,2019-05-01,Orange,771
wholesale electronic markets agents and brokers,2019-06-01,Orange,731
wholesale electronic markets agents and brokers,2019-07-01,Orange,758
wholesale electronic markets agents and brokers,2019-08-01,Orange,758
wholesale electronic markets agents and brokers,2019-09-01,Orange,744
wholesale electronic markets agents and brokers,2019-12-01,Orange,744
wholesale electronic markets agents and brokers,2019-10-01,Orange,744
wholesale electronic markets agents and brokers,2019-11-01,Orange,744
navigational measuring electromedical and control instruments,2019-03-01,Orange,5521
navigational measuring electromedical and control instruments,2019-01-01,Orange,5521
navigational measuring electromedical and control instruments,2019-02-01,Orange,5521
navigational measuring electromedical and control instruments,2019-04-01,Orange,5401
navigational measuring electromedical and control instruments,2019-05-01,Orange,5441
navigational measuring electromedical and control instruments,2019-06-01,Orange,5481
navigational measuring electromedical and control instruments,2019-07-01,Orange,5521
navigational measuring electromedical and control instruments,2019-08-01,Orange,5481
navigational measuring electromedical and control instruments,2019-09-01,Orange,5441
navigational measuring electromedical and control instruments,2019-12-01,Orange,5401
navigational measuring electromedical and control instruments,2019-10-01,Orange,5401
navigational measuring electromedical and control instruments,2019-11-01,Orange,5401
nondepository credit and related activities,2019-03-01,Orange,5423
nondepository credit and related activities,2019-01-01,Orange,5641
nondepository credit and related activities,2019-02-01,Orange,5532
nondepository credit and related activities,2019-04-01,Orange,5386
nondepository credit and related activities,2019-05-01,Orange,5313
nondepository credit and related activities,2019-06-01,Orange,5313
nondepository credit and related activities,2019-07-01,Orange,5459
nondepository credit and related activities,2019-08-01,Orange,5459
nondepository credit and related activities,2019-09-01,Orange,5459
nondepository credit and related activities,2019-12-01,Orange,5532
nondepository credit and related activities,2019-10-01,Orange,5568
nondepository credit and related activities,2019-11-01,Orange,5568
savings institutions including credit unions,2019-03-01,Orange,6002
savings institutions including credit unions,2019-01-01,Orange,5968
savings institutions including credit unions,2019-02-01,Orange,5968
savings institutions including credit unions,2019-04-01,Orange,6104
savings institutions including credit unions,2019-05-01,Orange,6070
savings institutions including credit unions,2019-06-01,Orange,6104
savings institutions including credit unions,2019-07-01,Orange,6104
savings institutions including credit unions,2019-08-01,Orange,6138
savings institutions including credit unions,2019-09-01,Orange,6070
savings institutions including credit unions,2019-12-01,Orange,6070
savings institutions including credit unions,2019-10-01,Orange,6070
savings institutions including credit unions,2019-11-01,Orange,6070
nondepository credit and related activities,2019-03-01,Orange,5423
nondepository credit and related activities,2019-01-01,Orange,5641
nondepository credit and related activities,2019-02-01,Orange,5532
nondepository credit and related activities,2019-04-01,Orange,5386
nondepository credit and related activities,2019-05-01,Orange,5313
nondepository credit and related activities,2019-06-01,Orange,5313
nondepository credit and related activities,2019-07-01,Orange,5459
nondepository credit and related activities,2019-08-01,Orange,5459
nondepository credit and related activities,2019-09-01,Orange,5459
nondepository credit and related activities,2019-12-01,Orange,5532
nondepository credit and related activities,2019-10-01,Orange,5568
nondepository credit and related activities,2019-11-01,Orange,5568
wholesale electronic markets agents and brokers,2019-03-01,Orange,771
wholesale electronic markets agents and brokers,2019-01-01,Orange,771
wholesale electronic markets agents and brokers,2019-02-01,Orange,785
wholesale electronic markets agents and brokers,2019-04-01,Orange,771
wholesale electronic markets agents and brokers,2019-05-01,Orange,771
wholesale electronic markets agents and brokers,2019-06-01,Orange,731
wholesale electronic markets agents and brokers,2019-07-01,Orange,758
wholesale electronic markets agents and brokers,2019-08-01,Orange,758
wholesale electronic markets agents and brokers,2019-09-01,Orange,744
wholesale electronic markets agents and brokers,2019-12-01,Orange,744
wholesale electronic markets agents and brokers,2019-10-01,Orange,744
wholesale electronic markets agents and brokers,2019-11-01,Orange,744
us marines,2019-03-01,Orange,6556
us marines,2019-01-01,Orange,6440
us marines,2019-02-01,Orange,6527
us marines,2019-04-01,Orange,6556
us marines,2019-05-01,Orange,6585
us marines,2019-06-01,Orange,6789
us marines,2019-07-01,Orange,5799
us marines,2019-08-01,Orange,5770
us marines,2019-09-01,Orange,5974
us marines,2019-12-01,Orange,6382
us marines,2019-10-01,Orange,6527
us marines,2019-11-01,Orange,6731
convenience stores,2019-03-01,Orange,1723
convenience stores,2019-01-01,Orange,1717
convenience stores,2019-02-01,Orange,1723
convenience stores,2019-04-01,Orange,1717
convenience stores,2019-05-01,Orange,1723
convenience stores,2019-06-01,Orange,1723
convenience stores,2019-07-01,Orange,1723
convenience stores,2019-08-01,Orange,1730
convenience stores,2019-09-01,Orange,1730
convenience stores,2019-12-01,Orange,1717
convenience stores,2019-10-01,Orange,1730
convenience stores,2019-11-01,Orange,1730
restaurants and other food services,2019-03-01,Orange,2151
restaurants and other food services,2019-01-01,Orange,2111
restaurants and other food services,2019-02-01,Orange,2127
restaurants and other food services,2019-04-01,Orange,2176
restaurants and other food services,2019-05-01,Orange,2195
restaurants and other food services,2019-06-01,Orange,2210
restaurants and other food services,2019-07-01,Orange,2210
restaurants and other food services,2019-08-01,Orange,2207
restaurants and other food services,2019-09-01,Orange,2173
restaurants and other food services,2019-12-01,Orange,2158
restaurants and other food services,2019-10-01,Orange,2182
restaurants and other food services,2019-11-01,Orange,2176
crop production,2019-03-01,Orange,183
crop production,2019-01-01,Orange,163
crop production,2019-02-01,Orange,173
crop production,2019-04-01,Orange,192
crop production,2019-05-01,Orange,192
crop production,2019-06-01,Orange,183
crop production,2019-07-01,Orange,183
crop production,2019-08-01,Orange,183
crop production,2019-09-01,Orange,183
crop production,2019-12-01,Orange,173
crop production,2019-10-01,Orange,183
crop production,2019-11-01,Orange,163
couriers and messengers,2019-03-01,Orange,1040
couriers and messengers,2019-01-01,Orange,1146
couriers and messengers,2019-02-01,Orange,1040
couriers and messengers,2019-04-01,Orange,1040
couriers and messengers,2019-05-01,Orange,1058
couriers and messengers,2019-06-01,Orange,1076
couriers and messengers,2019-07-01,Orange,1111
couriers and messengers,2019-08-01,Orange,1111
couriers and messengers,2019-09-01,Orange,1129
couriers and messengers,2019-12-01,Orange,1429
couriers and messengers,2019-10-01,Orange,1164
couriers and messengers,2019-11-01,Orange,1305
pharmacies and drug stores,2019-03-01,Orange,1734
pharmacies and drug stores,2019-01-01,Orange,1764
pharmacies and drug stores,2019-02-01,Orange,1734
pharmacies and drug stores,2019-04-01,Orange,1764
pharmacies and drug stores,2019-05-01,Orange,1764
pharmacies and drug stores,2019-06-01,Orange,1779
pharmacies and drug stores,2019-07-01,Orange,1779
pharmacies and drug stores,2019-08-01,Orange,1779
pharmacies and drug stores,2019-09-01,Orange,1749
pharmacies and drug stores,2019-12-01,Orange,1839
pharmacies and drug stores,2019-10-01,Orange,1779
pharmacies and drug stores,2019-11-01,Orange,1824
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Orange,787
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Orange,854
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Orange,797
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Orange,778
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Orange,775
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Orange,772
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Orange,787
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Orange,794
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Orange,797
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Orange,933
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Orange,818
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Orange,915
colleges universities and professional schools including junior colleges,2019-03-01,Orange,1516
colleges universities and professional schools including junior colleges,2019-01-01,Orange,1288
colleges universities and professional schools including junior colleges,2019-02-01,Orange,1516
colleges universities and professional schools including junior colleges,2019-04-01,Orange,1537
colleges universities and professional schools including junior colleges,2019-05-01,Orange,1475
colleges universities and professional schools including junior colleges,2019-06-01,Orange,1267
colleges universities and professional schools including junior colleges,2019-07-01,Orange,1267
colleges universities and professional schools including junior colleges,2019-08-01,Orange,1350
colleges universities and professional schools including junior colleges,2019-09-01,Orange,1496
colleges universities and professional schools including junior colleges,2019-12-01,Orange,1516
colleges universities and professional schools including junior colleges,2019-10-01,Orange,1558
colleges universities and professional schools including junior colleges,2019-11-01,Orange,1558
convenience stores,2019-03-01,Orange,1723
convenience stores,2019-01-01,Orange,1717
convenience stores,2019-02-01,Orange,1723
convenience stores,2019-04-01,Orange,1717
convenience stores,2019-05-01,Orange,1723
convenience stores,2019-06-01,Orange,1723
convenience stores,2019-07-01,Orange,1723
convenience stores,2019-08-01,Orange,1730
convenience stores,2019-09-01,Orange,1730
convenience stores,2019-12-01,Orange,1717
convenience stores,2019-10-01,Orange,1730
convenience stores,2019-11-01,Orange,1730
computer systems design and related services,2019-03-01,Orange,10092
computer systems design and related services,2019-01-01,Orange,10136
computer systems design and related services,2019-02-01,Orange,10180
computer systems design and related services,2019-04-01,Orange,10313
computer systems design and related services,2019-05-01,Orange,10357
computer systems design and related services,2019-06-01,Orange,10313
computer systems design and related services,2019-07-01,Orange,10579
computer systems design and related services,2019-08-01,Orange,10623
computer systems design and related services,2019-09-01,Orange,10579
computer systems design and related services,2019-12-01,Orange,10800
computer systems design and related services,2019-10-01,Orange,10800
computer systems design and related services,2019-11-01,Orange,10800
navigational measuring electromedical and control instruments,2019-03-01,Orange,5521
navigational measuring electromedical and control instruments,2019-01-01,Orange,5521
navigational measuring electromedical and control instruments,2019-02-01,Orange,5521
navigational measuring electromedical and control instruments,2019-04-01,Orange,5401
navigational measuring electromedical and control instruments,2019-05-01,Orange,5441
navigational measuring electromedical and control instruments,2019-06-01,Orange,5481
navigational measuring electromedical and control instruments,2019-07-01,Orange,5521
navigational measuring electromedical and control instruments,2019-08-01,Orange,5481
navigational measuring electromedical and control instruments,2019-09-01,Orange,5441
navigational measuring electromedical and control instruments,2019-12-01,Orange,5401
navigational measuring electromedical and control instruments,2019-10-01,Orange,5401
navigational measuring electromedical and control instruments,2019-11-01,Orange,5401
couriers and messengers,2019-03-01,Orange,1040
couriers and messengers,2019-01-01,Orange,1146
couriers and messengers,2019-02-01,Orange,1040
couriers and messengers,2019-04-01,Orange,1040
couriers and messengers,2019-05-01,Orange,1058
couriers and messengers,2019-06-01,Orange,1076
couriers and messengers,2019-07-01,Orange,1111
couriers and messengers,2019-08-01,Orange,1111
couriers and messengers,2019-09-01,Orange,1129
couriers and messengers,2019-12-01,Orange,1429
couriers and messengers,2019-10-01,Orange,1164
couriers and messengers,2019-11-01,Orange,1305
management of companies and enterprises,2019-03-01,Orange,8224
management of companies and enterprises,2019-01-01,Orange,8095
management of companies and enterprises,2019-02-01,Orange,8160
management of companies and enterprises,2019-04-01,Orange,8224
management of companies and enterprises,2019-05-01,Orange,8288
management of companies and enterprises,2019-06-01,Orange,8310
management of companies and enterprises,2019-07-01,Orange,8331
management of companies and enterprises,2019-08-01,Orange,8310
management of companies and enterprises,2019-09-01,Orange,8267
management of companies and enterprises,2019-12-01,Orange,8331
management of companies and enterprises,2019-10-01,Orange,8267
management of companies and enterprises,2019-11-01,Orange,8331
us marines,2019-03-01,Orange,6556
us marines,2019-01-01,Orange,6440
us marines,2019-02-01,Orange,6527
us marines,2019-04-01,Orange,6556
us marines,2019-05-01,Orange,6585
us marines,2019-06-01,Orange,6789
us marines,2019-07-01,Orange,5799
us marines,2019-08-01,Orange,5770
us marines,2019-09-01,Orange,5974
us marines,2019-12-01,Orange,6382
us marines,2019-10-01,Orange,6527
us marines,2019-11-01,Orange,6731
accounting tax preparation bookkeeping and payroll services,2019-03-01,Orange,2500
accounting tax preparation bookkeeping and payroll services,2019-01-01,Orange,2451
accounting tax preparation bookkeeping and payroll services,2019-02-01,Orange,2516
accounting tax preparation bookkeeping and payroll services,2019-04-01,Orange,2516
accounting tax preparation bookkeeping and payroll services,2019-05-01,Orange,2322
accounting tax preparation bookkeeping and payroll services,2019-06-01,Orange,2322
accounting tax preparation bookkeeping and payroll services,2019-07-01,Orange,2355
accounting tax preparation bookkeeping and payroll services,2019-08-01,Orange,2371
accounting tax preparation bookkeeping and payroll services,2019-09-01,Orange,2355
accounting tax preparation bookkeeping and payroll services,2019-12-01,Orange,2435
accounting tax preparation bookkeeping and payroll services,2019-10-01,Orange,2371
accounting tax preparation bookkeeping and payroll services,2019-11-01,Orange,2371
us marines,2019-03-01,San Diego,2147
us marines,2019-01-01,San Diego,2147
us marines,2019-02-01,San Diego,2147
us marines,2019-04-01,San Diego,2137
us marines,2019-05-01,San Diego,2147
us marines,2019-06-01,San Diego,2147
us marines,2019-07-01,San Diego,2156
us marines,2019-08-01,San Diego,2165
us marines,2019-09-01,San Diego,2174
us marines,2019-12-01,San Diego,2201
us marines,2019-10-01,San Diego,2183
us marines,2019-11-01,San Diego,2201
us marines,2019-03-01,San Diego,1818
us marines,2019-01-01,San Diego,1872
us marines,2019-02-01,San Diego,1845
us marines,2019-04-01,San Diego,1818
us marines,2019-05-01,San Diego,1845
us marines,2019-06-01,San Diego,1964
us marines,2019-07-01,San Diego,1872
us marines,2019-08-01,San Diego,1818
us marines,2019-09-01,San Diego,1845
us marines,2019-12-01,San Diego,1854
us marines,2019-10-01,San Diego,1854
us marines,2019-11-01,San Diego,1854
us marines,2019-03-01,San Diego,2147
us marines,2019-01-01,San Diego,2147
us marines,2019-02-01,San Diego,2147
us marines,2019-04-01,San Diego,2137
us marines,2019-05-01,San Diego,2147
us marines,2019-06-01,San Diego,2147
us marines,2019-07-01,San Diego,2156
us marines,2019-08-01,San Diego,2165
us marines,2019-09-01,San Diego,2174
us marines,2019-12-01,San Diego,2201
us marines,2019-10-01,San Diego,2183
us marines,2019-11-01,San Diego,2201
us marines,2019-03-01,San Diego,2183
us marines,2019-01-01,San Diego,2201
us marines,2019-02-01,San Diego,2192
us marines,2019-04-01,San Diego,2201
us marines,2019-05-01,San Diego,2147
us marines,2019-06-01,San Diego,2147
us marines,2019-07-01,San Diego,2165
us marines,2019-08-01,San Diego,2174
us marines,2019-09-01,San Diego,2183
us marines,2019-12-01,San Diego,2201
us marines,2019-10-01,San Diego,2174
us marines,2019-11-01,San Diego,2201
software publishers,2019-03-01,San Diego,3447
software publishers,2019-01-01,San Diego,3378
software publishers,2019-02-01,San Diego,3447
software publishers,2019-04-01,San Diego,3516
software publishers,2019-05-01,San Diego,3516
software publishers,2019-06-01,San Diego,3585
software publishers,2019-07-01,San Diego,3654
software publishers,2019-08-01,San Diego,3723
software publishers,2019-09-01,San Diego,3723
software publishers,2019-12-01,San Diego,3723
software publishers,2019-10-01,San Diego,3654
software publishers,2019-11-01,San Diego,3723
management of companies and enterprises,2019-03-01,San Diego,11710
management of companies and enterprises,2019-01-01,San Diego,11710
management of companies and enterprises,2019-02-01,San Diego,11710
management of companies and enterprises,2019-04-01,San Diego,11563
management of companies and enterprises,2019-05-01,San Diego,11563
management of companies and enterprises,2019-06-01,San Diego,11612
management of companies and enterprises,2019-07-01,San Diego,11661
management of companies and enterprises,2019-08-01,San Diego,11661
management of companies and enterprises,2019-09-01,San Diego,11710
management of companies and enterprises,2019-12-01,San Diego,11759
management of companies and enterprises,2019-10-01,San Diego,11661
management of companies and enterprises,2019-11-01,San Diego,11808
us marines,2019-03-01,San Diego,7601
us marines,2019-01-01,San Diego,7501
us marines,2019-02-01,San Diego,7537
us marines,2019-04-01,San Diego,7592
us marines,2019-05-01,San Diego,7656
us marines,2019-06-01,San Diego,7528
us marines,2019-07-01,San Diego,6285
us marines,2019-08-01,San Diego,6660
us marines,2019-09-01,San Diego,7181
us marines,2019-12-01,San Diego,7565
us marines,2019-10-01,San Diego,7473
us marines,2019-11-01,San Diego,7601
clothing stores,2019-03-01,San Diego,72
clothing stores,2019-01-01,San Diego,79
clothing stores,2019-02-01,San Diego,74
clothing stores,2019-04-01,San Diego,73
clothing stores,2019-05-01,San Diego,71
clothing stores,2019-06-01,San Diego,73
clothing stores,2019-07-01,San Diego,75
clothing stores,2019-08-01,San Diego,75
clothing stores,2019-09-01,San Diego,72
clothing stores,2019-12-01,San Diego,88
clothing stores,2019-10-01,San Diego,76
clothing stores,2019-11-01,San Diego,85
us marines,2019-03-01,San Diego,1818
us marines,2019-01-01,San Diego,1872
us marines,2019-02-01,San Diego,1845
us marines,2019-04-01,San Diego,1818
us marines,2019-05-01,San Diego,1845
us marines,2019-06-01,San Diego,1964
us marines,2019-07-01,San Diego,1872
us marines,2019-08-01,San Diego,1818
us marines,2019-09-01,San Diego,1845
us marines,2019-12-01,San Diego,1854
us marines,2019-10-01,San Diego,1854
us marines,2019-11-01,San Diego,1854
legal services,2019-03-01,San Diego,4242
legal services,2019-01-01,San Diego,4210
legal services,2019-02-01,San Diego,4242
legal services,2019-04-01,San Diego,4210
legal services,2019-05-01,San Diego,4242
legal services,2019-06-01,San Diego,4275
legal services,2019-07-01,San Diego,4308
legal services,2019-08-01,San Diego,4275
legal services,2019-09-01,San Diego,4275
legal services,2019-12-01,San Diego,4373
legal services,2019-10-01,San Diego,4340
legal services,2019-11-01,San Diego,4340
general merchandise stores including warehouse clubs and supercenters,2019-03-01,San Diego,808
general merchandise stores including warehouse clubs and supercenters,2019-01-01,San Diego,860
general merchandise stores including warehouse clubs and supercenters,2019-02-01,San Diego,821
general merchandise stores including warehouse clubs and supercenters,2019-04-01,San Diego,812
general merchandise stores including warehouse clubs and supercenters,2019-05-01,San Diego,812
general merchandise stores including warehouse clubs and supercenters,2019-06-01,San Diego,805
general merchandise stores including warehouse clubs and supercenters,2019-07-01,San Diego,818
general merchandise stores including warehouse clubs and supercenters,2019-08-01,San Diego,825
general merchandise stores including warehouse clubs and supercenters,2019-09-01,San Diego,828
general merchandise stores including warehouse clubs and supercenters,2019-12-01,San Diego,962
general merchandise stores including warehouse clubs and supercenters,2019-10-01,San Diego,847
general merchandise stores including warehouse clubs and supercenters,2019-11-01,San Diego,952
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-03-01,San Diego,1123
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-01-01,San Diego,1116
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-02-01,San Diego,1130
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-04-01,San Diego,1152
