Area Type,Area Name,Year,Month,Date,Series Code,Seasonally Adjusted,Current Employment,Industry Title,FIPS,COUNTYFIP,County,Rural/Urban,Regions,Crosswalk Value
County,Los Angeles,2016,November,11/01/2016,50000000,N,229000,information,6037,37,Los Angeles,Urban,Los Angeles,18
County,Los Angeles,2016,December,12/01/2016,50000000,N,227100,information,6037,37,Los Angeles,Urban,Los Angeles,18
County,Los Angeles,2016,January,01/01/2016,65620000,N,632600,health care and social assistance,6037,37,Los Angeles,Urban,Los Angeles,28
County,Los Angeles,2016,February,02/01/2016,65620000,N,636700,health care and social assistance,6037,37,Los Angeles,Urban,Los Angeles,28
County,Los Angeles,2016,March,03/01/2016,65620000,N,638500,health care and social assistance,6037,37,Los Angeles,Urban,Los Angeles,28
County,Los Angeles,2016,April,04/01/2016,65620000,N,646100,health care and social assistance,6037,37,Los Angeles,Urban,Los Angeles,28
County,Los Angeles,2016,May,05/01/2016,65620000,N,648000,health care and social assistance,6037,37,Los Angeles,Urban,Los Angeles,28
County,Los Angeles,2016,June,06/01/2016,65620000,N,645900,health care and social assistance,6037,37,Los Angeles,Urban,Los Angeles,28
County,Los Angeles,2016,July,07/01/2016,65620000,N,645600,health care and social assistance,6037,37,Los Angeles,Urban,Los Angeles,28
County,Los Angeles,2016,August,08/01/2016,65620000,N,647900,health care and social assistance,6037,37,Los Angeles,Urban,Los Angeles,28
County,Los Angeles,2016,September,09/01/2016,65620000,N,649700,health care and social assistance,6037,37,Los Angeles,Urban,Los Angeles,28
County,Los Angeles,2016,October,10/01/2016,65620000,N,659700,health care and social assistance,6037,37,Los Angeles,Urban,Los Angeles,28
County,Los Angeles,2016,November,11/01/2016,65620000,N,660700,health care and social assistance,6037,37,Los Angeles,Urban,Los Angeles,28
County,Los Angeles,2016,December,12/01/2016,65620000,N,664500,health care and social assistance,6037,37,Los Angeles,Urban,Los Angeles,28
County,Los Angeles,2016,January,01/01/2016,32000000,N,159100,nondurable goods,6037,37,Los Angeles,Urban,Los Angeles,10
County,Los Angeles,2016,February,02/01/2016,32000000,N,160000,nondurable goods,6037,37,Los Angeles,Urban,Los Angeles,10
County,Los Angeles,2016,March,03/01/2016,32000000,N,160100,nondurable goods,6037,37,Los Angeles,Urban,Los Angeles,10
County,Los Angeles,2016,April,04/01/2016,32000000,N,160600,nondurable goods,6037,37,Los Angeles,Urban,Los Angeles,10
County,Los Angeles,2016,May,05/01/2016,32000000,N,160400,nondurable goods,6037,37,Los Angeles,Urban,Los Angeles,10
County,Los Angeles,2016,June,06/01/2016,32000000,N,159300,nondurable goods,6037,37,Los Angeles,Urban,Los Angeles,10
County,Los Angeles,2016,July,07/01/2016,32000000,N,158500,nondurable goods,6037,37,Los Angeles,Urban,Los Angeles,10
County,Los Angeles,2016,August,08/01/2016,32000000,N,157800,nondurable goods,6037,37,Los Angeles,Urban,Los Angeles,10
County,Los Angeles,2016,September,09/01/2016,32000000,N,157800,nondurable goods,6037,37,Los Angeles,Urban,Los Angeles,10
County,Los Angeles,2016,October,10/01/2016,32000000,N,156300,nondurable goods,6037,37,Los Angeles,Urban,Los Angeles,10
County,Los Angeles,2016,November,11/01/2016,32000000,N,156300,nondurable goods,6037,37,Los Angeles,Urban,Los Angeles,10
County,Los Angeles,2016,December,12/01/2016,32000000,N,155900,nondurable goods,6037,37,Los Angeles,Urban,Los Angeles,10
County,Los Angeles,2016,January,01/01/2016,42000000,N,424900,retail trade,6037,37,Los Angeles,Urban,Los Angeles,13
County,Los Angeles,2016,February,02/01/2016,42000000,N,419400,retail trade,6037,37,Los Angeles,Urban,Los Angeles,13
County,Los Angeles,2016,March,03/01/2016,42000000,N,417800,retail trade,6037,37,Los Angeles,Urban,Los Angeles,13
County,Los Angeles,2016,April,04/01/2016,42000000,N,419000,retail trade,6037,37,Los Angeles,Urban,Los Angeles,13
County,Los Angeles,2016,May,05/01/2016,42000000,N,419400,retail trade,6037,37,Los Angeles,Urban,Los Angeles,13
County,Los Angeles,2016,June,06/01/2016,42000000,N,418200,retail trade,6037,37,Los Angeles,Urban,Los Angeles,13
County,Los Angeles,2016,July,07/01/2016,42000000,N,420300,retail trade,6037,37,Los Angeles,Urban,Los Angeles,13
County,Los Angeles,2016,August,08/01/2016,42000000,N,422400,retail trade,6037,37,Los Angeles,Urban,Los Angeles,13
County,Los Angeles,2016,September,09/01/2016,42000000,N,421300,retail trade,6037,37,Los Angeles,Urban,Los Angeles,13
County,Los Angeles,2016,October,10/01/2016,42000000,N,425700,retail trade,6037,37,Los Angeles,Urban,Los Angeles,13
County,Los Angeles,2016,November,11/01/2016,42000000,N,441300,retail trade,6037,37,Los Angeles,Urban,Los Angeles,13
County,Los Angeles,2016,December,12/01/2016,42000000,N,445300,retail trade,6037,37,Los Angeles,Urban,Los Angeles,13
County,Los Angeles,2016,January,01/01/2016,60560000,N,260900,administrative and support and waste services,6037,37,Los Angeles,Urban,Los Angeles,25
County,Los Angeles,2016,February,02/01/2016,60560000,N,262700,administrative and support and waste services,6037,37,Los Angeles,Urban,Los Angeles,25
County,Los Angeles,2016,March,03/01/2016,60560000,N,260200,administrative and support and waste services,6037,37,Los Angeles,Urban,Los Angeles,25
County,Los Angeles,2016,April,04/01/2016,60560000,N,264000,administrative and support and waste services,6037,37,Los Angeles,Urban,Los Angeles,25
County,Los Angeles,2016,May,05/01/2016,60560000,N,264300,administrative and support and waste services,6037,37,Los Angeles,Urban,Los Angeles,25
County,Los Angeles,2016,June,06/01/2016,60560000,N,265100,administrative and support and waste services,6037,37,Los Angeles,Urban,Los Angeles,25
County,Los Angeles,2016,July,07/01/2016,60560000,N,265900,administrative and support and waste services,6037,37,Los Angeles,Urban,Los Angeles,25
County,Los Angeles,2016,August,08/01/2016,60560000,N,268300,administrative and support and waste services,6037,37,Los Angeles,Urban,Los Angeles,25
County,Los Angeles,2016,September,09/01/2016,60560000,N,271600,administrative and support and waste services,6037,37,Los Angeles,Urban,Los Angeles,25
County,Los Angeles,2016,October,10/01/2016,60560000,N,272700,administrative and support and waste services,6037,37,Los Angeles,Urban,Los Angeles,25
County,Los Angeles,2016,November,11/01/2016,60560000,N,271600,administrative and support and waste services,6037,37,Los Angeles,Urban,Los Angeles,25
County,Los Angeles,2016,December,12/01/2016,60560000,N,269800,administrative and support and waste services,6037,37,Los Angeles,Urban,Los Angeles,25
County,Los Angeles,2016,January,01/01/2016,11000000,N,4600,total farm,6037,37,Los Angeles,Urban,Los Angeles,2
County,Los Angeles,2016,February,02/01/2016,11000000,N,5000,total farm,6037,37,Los Angeles,Urban,Los Angeles,2
County,Los Angeles,2016,March,03/01/2016,11000000,N,5400,total farm,6037,37,Los Angeles,Urban,Los Angeles,2
County,Los Angeles,2016,April,04/01/2016,11000000,N,5900,total farm,6037,37,Los Angeles,Urban,Los Angeles,2
County,Los Angeles,2016,May,05/01/2016,11000000,N,5800,total farm,6037,37,Los Angeles,Urban,Los Angeles,2
County,Los Angeles,2016,June,06/01/2016,11000000,N,5600,total farm,6037,37,Los Angeles,Urban,Los Angeles,2
County,Los Angeles,2016,July,07/01/2016,11000000,N,5400,total farm,6037,37,Los Angeles,Urban,Los Angeles,2
County,Los Angeles,2016,August,08/01/2016,11000000,N,5300,total farm,6037,37,Los Angeles,Urban,Los Angeles,2
County,Los Angeles,2016,September,09/01/2016,11000000,N,5200,total farm,6037,37,Los Angeles,Urban,Los Angeles,2
County,Los Angeles,2016,October,10/01/2016,11000000,N,5300,total farm,6037,37,Los Angeles,Urban,Los Angeles,2
County,Los Angeles,2016,November,11/01/2016,11000000,N,5300,total farm,6037,37,Los Angeles,Urban,Los Angeles,2
County,Los Angeles,2016,December,12/01/2016,11000000,N,5200,total farm,6037,37,Los Angeles,Urban,Los Angeles,2
County,Los Angeles,2016,January,01/01/2016,90930000,N,438900,local government,6037,37,Los Angeles,Urban,Los Angeles,38
County,Los Angeles,2016,February,02/01/2016,90930000,N,441100,local government,6037,37,Los Angeles,Urban,Los Angeles,38
County,Los Angeles,2016,March,03/01/2016,90930000,N,445600,local government,6037,37,Los Angeles,Urban,Los Angeles,38
County,Los Angeles,2016,April,04/01/2016,90930000,N,446100,local government,6037,37,Los Angeles,Urban,Los Angeles,38
County,Los Angeles,2016,May,05/01/2016,90930000,N,447500,local government,6037,37,Los Angeles,Urban,Los Angeles,38
County,Los Angeles,2016,June,06/01/2016,90930000,N,439900,local government,6037,37,Los Angeles,Urban,Los Angeles,38
County,Los Angeles,2016,July,07/01/2016,90930000,N,411400,local government,6037,37,Los Angeles,Urban,Los Angeles,38
County,Los Angeles,2016,August,08/01/2016,90930000,N,418300,local government,6037,37,Los Angeles,Urban,Los Angeles,38
County,Los Angeles,2016,September,09/01/2016,90930000,N,438100,local government,6037,37,Los Angeles,Urban,Los Angeles,38
County,Los Angeles,2016,October,10/01/2016,90930000,N,445400,local government,6037,37,Los Angeles,Urban,Los Angeles,38
County,Los Angeles,2016,November,11/01/2016,90930000,N,448100,local government,6037,37,Los Angeles,Urban,Los Angeles,38
County,Los Angeles,2016,December,12/01/2016,90930000,N,448200,local government,6037,37,Los Angeles,Urban,Los Angeles,38
County,Los Angeles,2016,January,01/01/2016,55000000,N,217500,financial activities,6037,37,Los Angeles,Urban,Los Angeles,19
County,Los Angeles,2016,February,02/01/2016,55000000,N,218500,financial activities,6037,37,Los Angeles,Urban,Los Angeles,19
County,Los Angeles,2016,March,03/01/2016,55000000,N,218300,financial activities,6037,37,Los Angeles,Urban,Los Angeles,19
County,Los Angeles,2016,April,04/01/2016,55000000,N,219900,financial activities,6037,37,Los Angeles,Urban,Los Angeles,19
County,Los Angeles,2016,May,05/01/2016,55000000,N,220300,financial activities,6037,37,Los Angeles,Urban,Los Angeles,19
County,Los Angeles,2016,June,06/01/2016,55000000,N,219400,financial activities,6037,37,Los Angeles,Urban,Los Angeles,19
County,Los Angeles,2016,July,07/01/2016,55000000,N,220800,financial activities,6037,37,Los Angeles,Urban,Los Angeles,19
County,Los Angeles,2016,August,08/01/2016,55000000,N,220500,financial activities,6037,37,Los Angeles,Urban,Los Angeles,19
County,Los Angeles,2016,September,09/01/2016,55000000,N,219300,financial activities,6037,37,Los Angeles,Urban,Los Angeles,19
County,Los Angeles,2016,October,10/01/2016,55000000,N,220100,financial activities,6037,37,Los Angeles,Urban,Los Angeles,19
County,Los Angeles,2016,November,11/01/2016,55000000,N,220600,financial activities,6037,37,Los Angeles,Urban,Los Angeles,19
County,Los Angeles,2016,December,12/01/2016,55000000,N,222000,financial activities,6037,37,Los Angeles,Urban,Los Angeles,19
County,Los Angeles,2016,January,01/01/2016,90910000,N,47100,federal government,6037,37,Los Angeles,Urban,Los Angeles,36
County,Los Angeles,2016,February,02/01/2016,90910000,N,47300,federal government,6037,37,Los Angeles,Urban,Los Angeles,36
County,Los Angeles,2016,March,03/01/2016,90910000,N,47200,federal government,6037,37,Los Angeles,Urban,Los Angeles,36
County,Los Angeles,2016,April,04/01/2016,90910000,N,47400,federal government,6037,37,Los Angeles,Urban,Los Angeles,36
County,Los Angeles,2016,May,05/01/2016,90910000,N,47400,federal government,6037,37,Los Angeles,Urban,Los Angeles,36
County,Los Angeles,2016,June,06/01/2016,90910000,N,47600,federal government,6037,37,Los Angeles,Urban,Los Angeles,36
County,Los Angeles,2016,July,07/01/2016,90910000,N,47600,federal government,6037,37,Los Angeles,Urban,Los Angeles,36
County,Los Angeles,2016,August,08/01/2016,90910000,N,47700,federal government,6037,37,Los Angeles,Urban,Los Angeles,36
County,Los Angeles,2016,September,09/01/2016,90910000,N,47700,federal government,6037,37,Los Angeles,Urban,Los Angeles,36
County,Los Angeles,2016,October,10/01/2016,90910000,N,47600,federal government,6037,37,Los Angeles,Urban,Los Angeles,36
County,Los Angeles,2016,November,11/01/2016,90910000,N,48400,federal government,6037,37,Los Angeles,Urban,Los Angeles,36
County,Los Angeles,2016,December,12/01/2016,90910000,N,49900,federal government,6037,37,Los Angeles,Urban,Los Angeles,36
County,Los Angeles,2016,January,01/01/2016,70720000,N,410400,accommodation and food services,6037,37,Los Angeles,Urban,Los Angeles,31
County,Los Angeles,2016,February,02/01/2016,70720000,N,414100,accommodation and food services,6037,37,Los Angeles,Urban,Los Angeles,31
County,Los Angeles,2016,March,03/01/2016,70720000,N,415700,accommodation and food services,6037,37,Los Angeles,Urban,Los Angeles,31
County,Los Angeles,2016,April,04/01/2016,70720000,N,421100,accommodation and food services,6037,37,Los Angeles,Urban,Los Angeles,31
County,Los Angeles,2016,May,05/01/2016,70720000,N,423400,accommodation and food services,6037,37,Los Angeles,Urban,Los Angeles,31
County,Los Angeles,2016,June,06/01/2016,70720000,N,424700,accommodation and food services,6037,37,Los Angeles,Urban,Los Angeles,31
County,Los Angeles,2016,July,07/01/2016,70720000,N,425700,accommodation and food services,6037,37,Los Angeles,Urban,Los Angeles,31
County,Los Angeles,2016,August,08/01/2016,70720000,N,427600,accommodation and food services,6037,37,Los Angeles,Urban,Los Angeles,31
County,Los Angeles,2016,September,09/01/2016,70720000,N,427300,accommodation and food services,6037,37,Los Angeles,Urban,Los Angeles,31
County,Los Angeles,2016,October,10/01/2016,70720000,N,427800,accommodation and food services,6037,37,Los Angeles,Urban,Los Angeles,31
County,Los Angeles,2016,November,11/01/2016,70720000,N,427600,accommodation and food services,6037,37,Los Angeles,Urban,Los Angeles,31
County,Los Angeles,2016,December,12/01/2016,70720000,N,427000,accommodation and food services,6037,37,Los Angeles,Urban,Los Angeles,31
County,Los Angeles,2016,January,01/01/2016,60540000,N,271600,professional scientific and technical services,6037,37,Los Angeles,Urban,Los Angeles,23
County,Los Angeles,2016,February,02/01/2016,60540000,N,275700,professional scientific and technical services,6037,37,Los Angeles,Urban,Los Angeles,23
County,Los Angeles,2016,March,03/01/2016,60540000,N,272600,professional scientific and technical services,6037,37,Los Angeles,Urban,Los Angeles,23
County,Los Angeles,2016,April,04/01/2016,60540000,N,275300,professional scientific and technical services,6037,37,Los Angeles,Urban,Los Angeles,23
County,Los Angeles,2016,May,05/01/2016,60540000,N,272600,professional scientific and technical services,6037,37,Los Angeles,Urban,Los Angeles,23
County,Los Angeles,2016,June,06/01/2016,60540000,N,272400,professional scientific and technical services,6037,37,Los Angeles,Urban,Los Angeles,23
County,Los Angeles,2016,July,07/01/2016,60540000,N,276200,professional scientific and technical services,6037,37,Los Angeles,Urban,Los Angeles,23
County,Los Angeles,2016,August,08/01/2016,60540000,N,276400,professional scientific and technical services,6037,37,Los Angeles,Urban,Los Angeles,23
County,Los Angeles,2016,September,09/01/2016,60540000,N,275100,professional scientific and technical services,6037,37,Los Angeles,Urban,Los Angeles,23
County,Los Angeles,2016,October,10/01/2016,60540000,N,277800,professional scientific and technical services,6037,37,Los Angeles,Urban,Los Angeles,23
County,Los Angeles,2016,November,11/01/2016,60540000,N,280200,professional scientific and technical services,6037,37,Los Angeles,Urban,Los Angeles,23
County,Los Angeles,2016,December,12/01/2016,60540000,N,280000,professional scientific and technical services,6037,37,Los Angeles,Urban,Los Angeles,23
County,Los Angeles,2016,January,01/01/2016,65610000,N,120700,educational services,6037,37,Los Angeles,Urban,Los Angeles,27
County,Los Angeles,2016,February,02/01/2016,65610000,N,127300,educational services,6037,37,Los Angeles,Urban,Los Angeles,27
County,Los Angeles,2016,March,03/01/2016,65610000,N,127800,educational services,6037,37,Los Angeles,Urban,Los Angeles,27
County,Los Angeles,2016,April,04/01/2016,65610000,N,125800,educational services,6037,37,Los Angeles,Urban,Los Angeles,27
County,Los Angeles,2016,May,05/01/2016,65610000,N,123900,educational services,6037,37,Los Angeles,Urban,Los Angeles,27
County,Los Angeles,2016,June,06/01/2016,65610000,N,116000,educational services,6037,37,Los Angeles,Urban,Los Angeles,27
County,Los Angeles,2016,July,07/01/2016,65610000,N,109700,educational services,6037,37,Los Angeles,Urban,Los Angeles,27
County,Los Angeles,2016,August,08/01/2016,65610000,N,110000,educational services,6037,37,Los Angeles,Urban,Los Angeles,27
County,Los Angeles,2016,September,09/01/2016,65610000,N,119100,educational services,6037,37,Los Angeles,Urban,Los Angeles,27
County,Los Angeles,2016,October,10/01/2016,65610000,N,126900,educational services,6037,37,Los Angeles,Urban,Los Angeles,27
County,Los Angeles,2016,November,11/01/2016,65610000,N,128800,educational services,6037,37,Los Angeles,Urban,Los Angeles,27
County,Los Angeles,2016,December,12/01/2016,65610000,N,127000,educational services,6037,37,Los Angeles,Urban,Los Angeles,27
County,Los Angeles,2016,January,01/01/2016,31000000,N,206000,durable goods,6037,37,Los Angeles,Urban,Los Angeles,9
County,Los Angeles,2016,February,02/01/2016,31000000,N,206900,durable goods,6037,37,Los Angeles,Urban,Los Angeles,9
County,Los Angeles,2016,March,03/01/2016,31000000,N,205800,durable goods,6037,37,Los Angeles,Urban,Los Angeles,9
County,Los Angeles,2016,April,04/01/2016,31000000,N,204000,durable goods,6037,37,Los Angeles,Urban,Los Angeles,9
County,Los Angeles,2016,May,05/01/2016,31000000,N,203400,durable goods,6037,37,Los Angeles,Urban,Los Angeles,9
County,Los Angeles,2016,June,06/01/2016,31000000,N,203500,durable goods,6037,37,Los Angeles,Urban,Los Angeles,9
County,Los Angeles,2016,July,07/01/2016,31000000,N,203600,durable goods,6037,37,Los Angeles,Urban,Los Angeles,9
County,Los Angeles,2016,August,08/01/2016,31000000,N,203000,durable goods,6037,37,Los Angeles,Urban,Los Angeles,9
County,Los Angeles,2016,September,09/01/2016,31000000,N,202000,durable goods,6037,37,Los Angeles,Urban,Los Angeles,9
County,Los Angeles,2016,October,10/01/2016,31000000,N,200900,durable goods,6037,37,Los Angeles,Urban,Los Angeles,9
County,Los Angeles,2016,November,11/01/2016,31000000,N,201200,durable goods,6037,37,Los Angeles,Urban,Los Angeles,9
County,Los Angeles,2016,December,12/01/2016,31000000,N,201700,durable goods,6037,37,Los Angeles,Urban,Los Angeles,9
County,Los Angeles,2016,January,01/01/2016,90920000,N,89700,state government,6037,37,Los Angeles,Urban,Los Angeles,37
County,Los Angeles,2016,February,02/01/2016,90920000,N,90100,state government,6037,37,Los Angeles,Urban,Los Angeles,37
County,Los Angeles,2016,March,03/01/2016,90920000,N,91000,state government,6037,37,Los Angeles,Urban,Los Angeles,37
County,Los Angeles,2016,April,04/01/2016,90920000,N,90800,state government,6037,37,Los Angeles,Urban,Los Angeles,37
County,Los Angeles,2016,May,05/01/2016,90920000,N,91300,state government,6037,37,Los Angeles,Urban,Los Angeles,37
County,Los Angeles,2016,June,06/01/2016,90920000,N,90800,state government,6037,37,Los Angeles,Urban,Los Angeles,37
County,Los Angeles,2016,July,07/01/2016,90920000,N,86600,state government,6037,37,Los Angeles,Urban,Los Angeles,37
County,Los Angeles,2016,August,08/01/2016,90920000,N,84300,state government,6037,37,Los Angeles,Urban,Los Angeles,37
County,Los Angeles,2016,September,09/01/2016,90920000,N,86300,state government,6037,37,Los Angeles,Urban,Los Angeles,37
County,Los Angeles,2016,October,10/01/2016,90920000,N,91400,state government,6037,37,Los Angeles,Urban,Los Angeles,37
County,Los Angeles,2016,November,11/01/2016,90920000,N,92800,state government,6037,37,Los Angeles,Urban,Los Angeles,37
County,Los Angeles,2016,December,12/01/2016,90920000,N,93300,state government,6037,37,Los Angeles,Urban,Los Angeles,37
County,Los Angeles,2016,January,01/01/2016,41000000,N,221200,wholesale trade,6037,37,Los Angeles,Urban,Los Angeles,12
County,Los Angeles,2016,February,02/01/2016,41000000,N,222100,wholesale trade,6037,37,Los Angeles,Urban,Los Angeles,12
County,Los Angeles,2016,March,03/01/2016,41000000,N,221000,wholesale trade,6037,37,Los Angeles,Urban,Los Angeles,12
County,Los Angeles,2016,April,04/01/2016,41000000,N,222600,wholesale trade,6037,37,Los Angeles,Urban,Los Angeles,12
County,Los Angeles,2016,May,05/01/2016,41000000,N,222300,wholesale trade,6037,37,Los Angeles,Urban,Los Angeles,12
County,Los Angeles,2016,June,06/01/2016,41000000,N,221500,wholesale trade,6037,37,Los Angeles,Urban,Los Angeles,12
County,Los Angeles,2016,July,07/01/2016,41000000,N,222900,wholesale trade,6037,37,Los Angeles,Urban,Los Angeles,12
County,Los Angeles,2016,August,08/01/2016,41000000,N,223000,wholesale trade,6037,37,Los Angeles,Urban,Los Angeles,12
County,Los Angeles,2016,September,09/01/2016,41000000,N,222400,wholesale trade,6037,37,Los Angeles,Urban,Los Angeles,12
County,Los Angeles,2016,October,10/01/2016,41000000,N,222000,wholesale trade,6037,37,Los Angeles,Urban,Los Angeles,12
County,Los Angeles,2016,November,11/01/2016,41000000,N,221800,wholesale trade,6037,37,Los Angeles,Urban,Los Angeles,12
County,Los Angeles,2016,December,12/01/2016,41000000,N,222300,wholesale trade,6037,37,Los Angeles,Urban,Los Angeles,12
County,Los Angeles,2016,January,01/01/2016,60550000,N,60900,management of companies and enterprises,6037,37,Los Angeles,Urban,Los Angeles,24
County,Los Angeles,2016,February,02/01/2016,60550000,N,60800,management of companies and enterprises,6037,37,Los Angeles,Urban,Los Angeles,24
County,Los Angeles,2016,March,03/01/2016,60550000,N,60600,management of companies and enterprises,6037,37,Los Angeles,Urban,Los Angeles,24
County,Los Angeles,2016,April,04/01/2016,60550000,N,60900,management of companies and enterprises,6037,37,Los Angeles,Urban,Los Angeles,24
County,Los Angeles,2016,May,05/01/2016,60550000,N,60800,management of companies and enterprises,6037,37,Los Angeles,Urban,Los Angeles,24
County,Los Angeles,2016,June,06/01/2016,60550000,N,61100,management of companies and enterprises,6037,37,Los Angeles,Urban,Los Angeles,24
County,Los Angeles,2016,July,07/01/2016,60550000,N,61400,management of companies and enterprises,6037,37,Los Angeles,Urban,Los Angeles,24
County,Los Angeles,2016,August,08/01/2016,60550000,N,61300,management of companies and enterprises,6037,37,Los Angeles,Urban,Los Angeles,24
County,Los Angeles,2016,September,09/01/2016,60550000,N,61100,management of companies and enterprises,6037,37,Los Angeles,Urban,Los Angeles,24
County,Los Angeles,2016,October,10/01/2016,60550000,N,61200,management of companies and enterprises,6037,37,Los Angeles,Urban,Los Angeles,24
County,Los Angeles,2016,November,11/01/2016,60550000,N,61600,management of companies and enterprises,6037,37,Los Angeles,Urban,Los Angeles,24
County,Los Angeles,2016,December,12/01/2016,60550000,N,61800,management of companies and enterprises,6037,37,Los Angeles,Urban,Los Angeles,24
County,Los Angeles,2016,January,01/01/2016,20000000,N,129400,construction,6037,37,Los Angeles,Urban,Los Angeles,4
County,Los Angeles,2016,February,02/01/2016,20000000,N,131500,construction,6037,37,Los Angeles,Urban,Los Angeles,4
County,Los Angeles,2016,March,03/01/2016,20000000,N,131500,construction,6037,37,Los Angeles,Urban,Los Angeles,4
County,Los Angeles,2016,April,04/01/2016,20000000,N,133300,construction,6037,37,Los Angeles,Urban,Los Angeles,4
County,Los Angeles,2016,May,05/01/2016,20000000,N,133500,construction,6037,37,Los Angeles,Urban,Los Angeles,4
County,Los Angeles,2016,June,06/01/2016,20000000,N,133200,construction,6037,37,Los Angeles,Urban,Los Angeles,4
County,Los Angeles,2016,July,07/01/2016,20000000,N,136000,construction,6037,37,Los Angeles,Urban,Los Angeles,4
County,Los Angeles,2016,August,08/01/2016,20000000,N,136200,construction,6037,37,Los Angeles,Urban,Los Angeles,4
County,Los Angeles,2016,September,09/01/2016,20000000,N,136100,construction,6037,37,Los Angeles,Urban,Los Angeles,4
County,Los Angeles,2016,October,10/01/2016,20000000,N,136700,construction,6037,37,Los Angeles,Urban,Los Angeles,4
County,Los Angeles,2016,November,11/01/2016,20000000,N,135900,construction,6037,37,Los Angeles,Urban,Los Angeles,4
County,Los Angeles,2016,December,12/01/2016,20000000,N,135000,construction,6037,37,Los Angeles,Urban,Los Angeles,4
County,Los Angeles,2016,January,01/01/2016,10000000,N,2700,mining and logging,6037,37,Los Angeles,Urban,Los Angeles,1
County,Los Angeles,2016,February,02/01/2016,10000000,N,2700,mining and logging,6037,37,Los Angeles,Urban,Los Angeles,1
County,Los Angeles,2016,March,03/01/2016,10000000,N,2600,mining and logging,6037,37,Los Angeles,Urban,Los Angeles,1
County,Los Angeles,2016,April,04/01/2016,10000000,N,2500,mining and logging,6037,37,Los Angeles,Urban,Los Angeles,1
County,Los Angeles,2016,May,05/01/2016,10000000,N,2400,mining and logging,6037,37,Los Angeles,Urban,Los Angeles,1
County,Los Angeles,2016,June,06/01/2016,10000000,N,2400,mining and logging,6037,37,Los Angeles,Urban,Los Angeles,1
County,Los Angeles,2016,July,07/01/2016,10000000,N,2400,mining and logging,6037,37,Los Angeles,Urban,Los Angeles,1
County,Los Angeles,2016,August,08/01/2016,10000000,N,2400,mining and logging,6037,37,Los Angeles,Urban,Los Angeles,1
County,Los Angeles,2016,September,09/01/2016,10000000,N,2300,mining and logging,6037,37,Los Angeles,Urban,Los Angeles,1
County,Los Angeles,2016,October,10/01/2016,10000000,N,2300,mining and logging,6037,37,Los Angeles,Urban,Los Angeles,1
County,Los Angeles,2016,November,11/01/2016,10000000,N,2300,mining and logging,6037,37,Los Angeles,Urban,Los Angeles,1
County,Los Angeles,2016,December,12/01/2016,10000000,N,2200,mining and logging,6037,37,Los Angeles,Urban,Los Angeles,1
County,Los Angeles,2016,January,01/01/2016,43400089,N,171200,transportation and warehousing,6037,37,Los Angeles,Urban,Los Angeles,16
County,Los Angeles,2016,February,02/01/2016,43400089,N,169500,transportation and warehousing,6037,37,Los Angeles,Urban,Los Angeles,16
County,Los Angeles,2016,March,03/01/2016,43400089,N,172000,transportation and warehousing,6037,37,Los Angeles,Urban,Los Angeles,16
County,Los Angeles,2016,April,04/01/2016,43400089,N,174000,transportation and warehousing,6037,37,Los Angeles,Urban,Los Angeles,16
County,Los Angeles,2016,May,05/01/2016,43400089,N,175100,transportation and warehousing,6037,37,Los Angeles,Urban,Los Angeles,16
County,Los Angeles,2016,June,06/01/2016,43400089,N,175300,transportation and warehousing,6037,37,Los Angeles,Urban,Los Angeles,16
County,Los Angeles,2016,July,07/01/2016,43400089,N,178800,transportation and warehousing,6037,37,Los Angeles,Urban,Los Angeles,16
County,Los Angeles,2016,August,08/01/2016,43400089,N,180100,transportation and warehousing,6037,37,Los Angeles,Urban,Los Angeles,16
County,Los Angeles,2016,September,09/01/2016,43400089,N,180200,transportation and warehousing,6037,37,Los Angeles,Urban,Los Angeles,16
County,Los Angeles,2016,October,10/01/2016,43400089,N,179200,transportation and warehousing,6037,37,Los Angeles,Urban,Los Angeles,16
County,Los Angeles,2016,November,11/01/2016,43400089,N,182200,transportation and warehousing,6037,37,Los Angeles,Urban,Los Angeles,16
County,Los Angeles,2016,December,12/01/2016,43400089,N,186800,transportation and warehousing,6037,37,Los Angeles,Urban,Los Angeles,16
County,Los Angeles,2016,January,01/01/2016,80812000,N,52700,personal and laundry services,6037,37,Los Angeles,Urban,Los Angeles,34
County,Los Angeles,2016,February,02/01/2016,80812000,N,53100,personal and laundry services,6037,37,Los Angeles,Urban,Los Angeles,34
County,Los Angeles,2016,March,03/01/2016,80812000,N,52900,personal and laundry services,6037,37,Los Angeles,Urban,Los Angeles,34
County,Los Angeles,2016,April,04/01/2016,80812000,N,54400,personal and laundry services,6037,37,Los Angeles,Urban,Los Angeles,34
County,Los Angeles,2016,May,05/01/2016,80812000,N,54600,personal and laundry services,6037,37,Los Angeles,Urban,Los Angeles,34
County,Los Angeles,2016,June,06/01/2016,80812000,N,54300,personal and laundry services,6037,37,Los Angeles,Urban,Los Angeles,34
County,Los Angeles,2016,July,07/01/2016,80812000,N,54500,personal and laundry services,6037,37,Los Angeles,Urban,Los Angeles,34
County,Los Angeles,2016,August,08/01/2016,80812000,N,54700,personal and laundry services,6037,37,Los Angeles,Urban,Los Angeles,34
County,Los Angeles,2016,September,09/01/2016,80812000,N,54800,personal and laundry services,6037,37,Los Angeles,Urban,Los Angeles,34
