Industry,Date,County,High Wage Count,Employment Count,Cost of Living
warehousing and storage,2015-12-01,Los Angeles,402,17500.0,72636
wholesale electronic markets agents and brokers,2015-01-01,Los Angeles,2012,13900.0,72636
wholesale electronic markets agents and brokers,2015-01-01,Los Angeles,2012,13900.0,72636
wholesale electronic markets agents and brokers,2015-02-01,Los Angeles,1998,13800.0,72636
wholesale electronic markets agents and brokers,2015-02-01,Los Angeles,1998,13800.0,72636
wholesale electronic markets agents and brokers,2015-03-01,Los Angeles,1969,13600.0,72636
wholesale electronic markets agents and brokers,2015-03-01,Los Angeles,1969,13600.0,72636
wholesale electronic markets agents and brokers,2015-04-01,Los Angeles,1940,13400.0,72636
wholesale electronic markets agents and brokers,2015-04-01,Los Angeles,1940,13400.0,72636
wholesale electronic markets agents and brokers,2015-05-01,Los Angeles,1925,13300.0,72636
wholesale electronic markets agents and brokers,2015-05-01,Los Angeles,1925,13300.0,72636
wholesale electronic markets agents and brokers,2015-06-01,Los Angeles,1925,13300.0,72636
wholesale electronic markets agents and brokers,2015-06-01,Los Angeles,1925,13300.0,72636
wholesale electronic markets agents and brokers,2015-07-01,Los Angeles,1954,13500.0,72636
wholesale electronic markets agents and brokers,2015-07-01,Los Angeles,1954,13500.0,72636
wholesale electronic markets agents and brokers,2015-08-01,Los Angeles,1954,13500.0,72636
wholesale electronic markets agents and brokers,2015-08-01,Los Angeles,1954,13500.0,72636
wholesale electronic markets agents and brokers,2015-09-01,Los Angeles,1925,13300.0,72636
wholesale electronic markets agents and brokers,2015-09-01,Los Angeles,1925,13300.0,72636
wholesale electronic markets agents and brokers,2015-10-01,Los Angeles,1969,13600.0,72636
wholesale electronic markets agents and brokers,2015-10-01,Los Angeles,1969,13600.0,72636
wholesale electronic markets agents and brokers,2015-11-01,Los Angeles,1954,13500.0,72636
wholesale electronic markets agents and brokers,2015-11-01,Los Angeles,1954,13500.0,72636
wholesale electronic markets agents and brokers,2015-12-01,Los Angeles,1925,13300.0,72636
wholesale electronic markets agents and brokers,2015-12-01,Los Angeles,1925,13300.0,72636
accounting tax preparation bookkeeping and payroll services,2015-01-01,Orange,3306,15500.0,76238
accounting tax preparation bookkeeping and payroll services,2015-01-01,Orange,3306,15500.0,76238
accounting tax preparation bookkeeping and payroll services,2015-02-01,Orange,3412,16000.0,76238
accounting tax preparation bookkeeping and payroll services,2015-02-01,Orange,3412,16000.0,76238
accounting tax preparation bookkeeping and payroll services,2015-03-01,Orange,3412,16000.0,76238
accounting tax preparation bookkeeping and payroll services,2015-03-01,Orange,3412,16000.0,76238
accounting tax preparation bookkeeping and payroll services,2015-04-01,Orange,3370,15800.0,76238
accounting tax preparation bookkeeping and payroll services,2015-04-01,Orange,3370,15800.0,76238
accounting tax preparation bookkeeping and payroll services,2015-05-01,Orange,3135,14700.0,76238
accounting tax preparation bookkeeping and payroll services,2015-05-01,Orange,3135,14700.0,76238
accounting tax preparation bookkeeping and payroll services,2015-06-01,Orange,3156,14800.0,76238
accounting tax preparation bookkeeping and payroll services,2015-06-01,Orange,3156,14800.0,76238
accounting tax preparation bookkeeping and payroll services,2015-07-01,Orange,3156,14800.0,76238
accounting tax preparation bookkeeping and payroll services,2015-07-01,Orange,3156,14800.0,76238
accounting tax preparation bookkeeping and payroll services,2015-08-01,Orange,3092,14500.0,76238
accounting tax preparation bookkeeping and payroll services,2015-08-01,Orange,3092,14500.0,76238
accounting tax preparation bookkeeping and payroll services,2015-09-01,Orange,3071,14400.0,76238
accounting tax preparation bookkeeping and payroll services,2015-09-01,Orange,3071,14400.0,76238
accounting tax preparation bookkeeping and payroll services,2015-10-01,Orange,3092,14500.0,76238
accounting tax preparation bookkeeping and payroll services,2015-10-01,Orange,3092,14500.0,76238
accounting tax preparation bookkeeping and payroll services,2015-11-01,Orange,3135,14700.0,76238
accounting tax preparation bookkeeping and payroll services,2015-11-01,Orange,3135,14700.0,76238
accounting tax preparation bookkeeping and payroll services,2015-12-01,Orange,3263,15300.0,76238
accounting tax preparation bookkeeping and payroll services,2015-12-01,Orange,3263,15300.0,76238
architectural engineering and related services,2015-01-01,Orange,11698,25600.0,76238
architectural engineering and related services,2015-01-01,Orange,11698,25600.0,76238
architectural engineering and related services,2015-02-01,Orange,11653,25500.0,76238
architectural engineering and related services,2015-02-01,Orange,11653,25500.0,76238
architectural engineering and related services,2015-03-01,Orange,11653,25500.0,76238
architectural engineering and related services,2015-03-01,Orange,11653,25500.0,76238
architectural engineering and related services,2015-04-01,Orange,11653,25500.0,76238
architectural engineering and related services,2015-04-01,Orange,11653,25500.0,76238
architectural engineering and related services,2015-05-01,Orange,11653,25500.0,76238
architectural engineering and related services,2015-05-01,Orange,11653,25500.0,76238
architectural engineering and related services,2015-06-01,Orange,11653,25500.0,76238
architectural engineering and related services,2015-06-01,Orange,11653,25500.0,76238
architectural engineering and related services,2015-07-01,Orange,11790,25800.0,76238
architectural engineering and related services,2015-07-01,Orange,11790,25800.0,76238
architectural engineering and related services,2015-08-01,Orange,11835,25900.0,76238
architectural engineering and related services,2015-08-01,Orange,11835,25900.0,76238
architectural engineering and related services,2015-09-01,Orange,11790,25800.0,76238
architectural engineering and related services,2015-09-01,Orange,11790,25800.0,76238
architectural engineering and related services,2015-10-01,Orange,11927,26100.0,76238
architectural engineering and related services,2015-10-01,Orange,11927,26100.0,76238
architectural engineering and related services,2015-11-01,Orange,11972,26200.0,76238
architectural engineering and related services,2015-11-01,Orange,11972,26200.0,76238
architectural engineering and related services,2015-12-01,Orange,12110,26500.0,76238
architectural engineering and related services,2015-12-01,Orange,12110,26500.0,76238
colleges universities and professional schools including junior colleges,2015-01-01,Orange,1122,5500.0,76238
colleges universities and professional schools including junior colleges,2015-01-01,Orange,1122,5500.0,76238
colleges universities and professional schools including junior colleges,2015-01-01,Orange,1122,5500.0,76238
colleges universities and professional schools including junior colleges,2015-01-01,Orange,1122,5500.0,76238
colleges universities and professional schools including junior colleges,2015-01-01,Orange,1122,5500.0,76238
colleges universities and professional schools including junior colleges,2015-01-01,Orange,1122,5500.0,76238
colleges universities and professional schools including junior colleges,2015-02-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-02-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-02-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-02-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-02-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-02-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-03-01,Orange,1327,6500.0,76238
colleges universities and professional schools including junior colleges,2015-03-01,Orange,1327,6500.0,76238
colleges universities and professional schools including junior colleges,2015-03-01,Orange,1327,6500.0,76238
colleges universities and professional schools including junior colleges,2015-03-01,Orange,1327,6500.0,76238
colleges universities and professional schools including junior colleges,2015-03-01,Orange,1327,6500.0,76238
colleges universities and professional schools including junior colleges,2015-03-01,Orange,1327,6500.0,76238
colleges universities and professional schools including junior colleges,2015-04-01,Orange,1347,6600.0,76238
colleges universities and professional schools including junior colleges,2015-04-01,Orange,1347,6600.0,76238
colleges universities and professional schools including junior colleges,2015-04-01,Orange,1347,6600.0,76238
colleges universities and professional schools including junior colleges,2015-04-01,Orange,1347,6600.0,76238
colleges universities and professional schools including junior colleges,2015-04-01,Orange,1347,6600.0,76238
colleges universities and professional schools including junior colleges,2015-04-01,Orange,1347,6600.0,76238
colleges universities and professional schools including junior colleges,2015-05-01,Orange,1286,6300.0,76238
colleges universities and professional schools including junior colleges,2015-05-01,Orange,1286,6300.0,76238
colleges universities and professional schools including junior colleges,2015-05-01,Orange,1286,6300.0,76238
colleges universities and professional schools including junior colleges,2015-05-01,Orange,1286,6300.0,76238
colleges universities and professional schools including junior colleges,2015-05-01,Orange,1286,6300.0,76238
colleges universities and professional schools including junior colleges,2015-05-01,Orange,1286,6300.0,76238
colleges universities and professional schools including junior colleges,2015-06-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-06-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-06-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-06-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-06-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-06-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-07-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-07-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-07-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-07-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-07-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-07-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-08-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-08-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-08-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-08-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-08-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-08-01,Orange,1102,5400.0,76238
colleges universities and professional schools including junior colleges,2015-09-01,Orange,1286,6300.0,76238
colleges universities and professional schools including junior colleges,2015-09-01,Orange,1286,6300.0,76238
colleges universities and professional schools including junior colleges,2015-09-01,Orange,1286,6300.0,76238
colleges universities and professional schools including junior colleges,2015-09-01,Orange,1286,6300.0,76238
colleges universities and professional schools including junior colleges,2015-09-01,Orange,1286,6300.0,76238
colleges universities and professional schools including junior colleges,2015-09-01,Orange,1286,6300.0,76238
colleges universities and professional schools including junior colleges,2015-10-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-10-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-10-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-10-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-10-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-10-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-11-01,Orange,1347,6600.0,76238
colleges universities and professional schools including junior colleges,2015-11-01,Orange,1347,6600.0,76238
colleges universities and professional schools including junior colleges,2015-11-01,Orange,1347,6600.0,76238
colleges universities and professional schools including junior colleges,2015-11-01,Orange,1347,6600.0,76238
colleges universities and professional schools including junior colleges,2015-11-01,Orange,1347,6600.0,76238
colleges universities and professional schools including junior colleges,2015-11-01,Orange,1347,6600.0,76238
colleges universities and professional schools including junior colleges,2015-12-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-12-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-12-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-12-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-12-01,Orange,1306,6400.0,76238
colleges universities and professional schools including junior colleges,2015-12-01,Orange,1306,6400.0,76238
computer systems design and related services,2015-01-01,Orange,9860,19100.0,76238
computer systems design and related services,2015-01-01,Orange,9860,19100.0,76238
computer systems design and related services,2015-02-01,Orange,9860,19100.0,76238
computer systems design and related services,2015-02-01,Orange,9860,19100.0,76238
computer systems design and related services,2015-03-01,Orange,9860,19100.0,76238
computer systems design and related services,2015-03-01,Orange,9860,19100.0,76238
computer systems design and related services,2015-04-01,Orange,10067,19500.0,76238
computer systems design and related services,2015-04-01,Orange,10067,19500.0,76238
computer systems design and related services,2015-05-01,Orange,10118,19600.0,76238
computer systems design and related services,2015-05-01,Orange,10118,19600.0,76238
computer systems design and related services,2015-06-01,Orange,10118,19600.0,76238
computer systems design and related services,2015-06-01,Orange,10118,19600.0,76238
computer systems design and related services,2015-07-01,Orange,10377,20100.0,76238
computer systems design and related services,2015-07-01,Orange,10377,20100.0,76238
computer systems design and related services,2015-08-01,Orange,10428,20200.0,76238
computer systems design and related services,2015-08-01,Orange,10428,20200.0,76238
computer systems design and related services,2015-09-01,Orange,10428,20200.0,76238
computer systems design and related services,2015-09-01,Orange,10428,20200.0,76238
computer systems design and related services,2015-10-01,Orange,10583,20500.0,76238
computer systems design and related services,2015-10-01,Orange,10583,20500.0,76238
computer systems design and related services,2015-11-01,Orange,10635,20600.0,76238
computer systems design and related services,2015-11-01,Orange,10635,20600.0,76238
computer systems design and related services,2015-12-01,Orange,10635,20600.0,76238
computer systems design and related services,2015-12-01,Orange,10635,20600.0,76238
couriers and messengers,2015-01-01,Orange,621,5600.0,76238
couriers and messengers,2015-01-01,Orange,621,5600.0,76238
couriers and messengers,2015-01-01,Orange,621,5600.0,76238
couriers and messengers,2015-01-01,Orange,621,5600.0,76238
couriers and messengers,2015-01-01,Orange,621,5600.0,76238
couriers and messengers,2015-01-01,Orange,621,5600.0,76238
couriers and messengers,2015-02-01,Orange,599,5400.0,76238
couriers and messengers,2015-02-01,Orange,599,5400.0,76238
couriers and messengers,2015-02-01,Orange,599,5400.0,76238
couriers and messengers,2015-02-01,Orange,599,5400.0,76238
couriers and messengers,2015-02-01,Orange,599,5400.0,76238
couriers and messengers,2015-02-01,Orange,599,5400.0,76238
couriers and messengers,2015-03-01,Orange,610,5500.0,76238
couriers and messengers,2015-03-01,Orange,610,5500.0,76238
couriers and messengers,2015-03-01,Orange,610,5500.0,76238
couriers and messengers,2015-03-01,Orange,610,5500.0,76238
couriers and messengers,2015-03-01,Orange,610,5500.0,76238
couriers and messengers,2015-03-01,Orange,610,5500.0,76238
couriers and messengers,2015-04-01,Orange,576,5200.0,76238
couriers and messengers,2015-04-01,Orange,576,5200.0,76238
couriers and messengers,2015-04-01,Orange,576,5200.0,76238
couriers and messengers,2015-04-01,Orange,576,5200.0,76238
couriers and messengers,2015-04-01,Orange,576,5200.0,76238
couriers and messengers,2015-04-01,Orange,576,5200.0,76238
couriers and messengers,2015-05-01,Orange,576,5200.0,76238
couriers and messengers,2015-05-01,Orange,576,5200.0,76238
couriers and messengers,2015-05-01,Orange,576,5200.0,76238
couriers and messengers,2015-05-01,Orange,576,5200.0,76238
couriers and messengers,2015-05-01,Orange,576,5200.0,76238
couriers and messengers,2015-05-01,Orange,576,5200.0,76238
couriers and messengers,2015-06-01,Orange,576,5200.0,76238
couriers and messengers,2015-06-01,Orange,576,5200.0,76238
couriers and messengers,2015-06-01,Orange,576,5200.0,76238
couriers and messengers,2015-06-01,Orange,576,5200.0,76238
couriers and messengers,2015-06-01,Orange,576,5200.0,76238
couriers and messengers,2015-06-01,Orange,576,5200.0,76238
couriers and messengers,2015-07-01,Orange,588,5300.0,76238
couriers and messengers,2015-07-01,Orange,588,5300.0,76238
couriers and messengers,2015-07-01,Orange,588,5300.0,76238
couriers and messengers,2015-07-01,Orange,588,5300.0,76238
couriers and messengers,2015-07-01,Orange,588,5300.0,76238
couriers and messengers,2015-07-01,Orange,588,5300.0,76238
couriers and messengers,2015-08-01,Orange,588,5300.0,76238
couriers and messengers,2015-08-01,Orange,588,5300.0,76238
couriers and messengers,2015-08-01,Orange,588,5300.0,76238
couriers and messengers,2015-08-01,Orange,588,5300.0,76238
couriers and messengers,2015-08-01,Orange,588,5300.0,76238
couriers and messengers,2015-08-01,Orange,588,5300.0,76238
couriers and messengers,2015-09-01,Orange,588,5300.0,76238
couriers and messengers,2015-09-01,Orange,588,5300.0,76238
couriers and messengers,2015-09-01,Orange,588,5300.0,76238
couriers and messengers,2015-09-01,Orange,588,5300.0,76238
couriers and messengers,2015-09-01,Orange,588,5300.0,76238
couriers and messengers,2015-09-01,Orange,588,5300.0,76238
couriers and messengers,2015-10-01,Orange,588,5300.0,76238
couriers and messengers,2015-10-01,Orange,588,5300.0,76238
couriers and messengers,2015-10-01,Orange,588,5300.0,76238
couriers and messengers,2015-10-01,Orange,588,5300.0,76238
couriers and messengers,2015-10-01,Orange,588,5300.0,76238
couriers and messengers,2015-10-01,Orange,588,5300.0,76238
couriers and messengers,2015-11-01,Orange,621,5600.0,76238
couriers and messengers,2015-11-01,Orange,621,5600.0,76238
couriers and messengers,2015-11-01,Orange,621,5600.0,76238
couriers and messengers,2015-11-01,Orange,621,5600.0,76238
couriers and messengers,2015-11-01,Orange,621,5600.0,76238
couriers and messengers,2015-11-01,Orange,621,5600.0,76238
couriers and messengers,2015-12-01,Orange,699,6300.0,76238
couriers and messengers,2015-12-01,Orange,699,6300.0,76238
couriers and messengers,2015-12-01,Orange,699,6300.0,76238
couriers and messengers,2015-12-01,Orange,699,6300.0,76238
couriers and messengers,2015-12-01,Orange,699,6300.0,76238
couriers and messengers,2015-12-01,Orange,699,6300.0,76238
crop production,2015-01-01,Orange,56,2300.0,76238
crop production,2015-01-01,Orange,56,2300.0,76238
crop production,2015-02-01,Orange,59,2400.0,76238
crop production,2015-02-01,Orange,59,2400.0,76238
crop production,2015-03-01,Orange,64,2600.0,76238
crop production,2015-03-01,Orange,64,2600.0,76238
crop production,2015-04-01,Orange,69,2800.0,76238
crop production,2015-04-01,Orange,69,2800.0,76238
crop production,2015-05-01,Orange,66,2700.0,76238
crop production,2015-05-01,Orange,66,2700.0,76238
crop production,2015-06-01,Orange,64,2600.0,76238
crop production,2015-06-01,Orange,64,2600.0,76238
crop production,2015-07-01,Orange,61,2500.0,76238
crop production,2015-07-01,Orange,61,2500.0,76238
crop production,2015-08-01,Orange,59,2400.0,76238
crop production,2015-08-01,Orange,59,2400.0,76238
crop production,2015-09-01,Orange,59,2400.0,76238
crop production,2015-09-01,Orange,59,2400.0,76238
crop production,2015-10-01,Orange,59,2400.0,76238
crop production,2015-10-01,Orange,59,2400.0,76238
crop production,2015-11-01,Orange,54,2200.0,76238
crop production,2015-11-01,Orange,54,2200.0,76238
crop production,2015-12-01,Orange,49,2000.0,76238
crop production,2015-12-01,Orange,49,2000.0,76238
employment services,2015-01-01,Orange,6396,55800.0,76238
employment services,2015-01-01,Orange,6396,55800.0,76238
employment services,2015-02-01,Orange,6361,55500.0,76238
employment services,2015-02-01,Orange,6361,55500.0,76238
employment services,2015-03-01,Orange,6442,56200.0,76238
employment services,2015-03-01,Orange,6442,56200.0,76238
employment services,2015-04-01,Orange,6407,55900.0,76238
employment services,2015-04-01,Orange,6407,55900.0,76238
employment services,2015-05-01,Orange,6430,56100.0,76238
employment services,2015-05-01,Orange,6430,56100.0,76238
employment services,2015-06-01,Orange,6430,56100.0,76238
employment services,2015-06-01,Orange,6430,56100.0,76238
employment services,2015-07-01,Orange,6682,58300.0,76238
employment services,2015-07-01,Orange,6682,58300.0,76238
employment services,2015-08-01,Orange,6820,59500.0,76238
employment services,2015-08-01,Orange,6820,59500.0,76238
employment services,2015-09-01,Orange,6809,59400.0,76238
employment services,2015-09-01,Orange,6809,59400.0,76238
employment services,2015-10-01,Orange,6912,60300.0,76238
employment services,2015-10-01,Orange,6912,60300.0,76238
employment services,2015-11-01,Orange,6889,60100.0,76238
employment services,2015-11-01,Orange,6889,60100.0,76238
employment services,2015-12-01,Orange,6923,60400.0,76238
employment services,2015-12-01,Orange,6923,60400.0,76238
investigation and security services,2015-01-01,Orange,1823,9200.0,76238
investigation and security services,2015-01-01,Orange,1823,9200.0,76238
investigation and security services,2015-01-01,Orange,1823,9200.0,76238
investigation and security services,2015-01-01,Orange,1823,9200.0,76238
investigation and security services,2015-02-01,Orange,1863,9400.0,76238
investigation and security services,2015-02-01,Orange,1863,9400.0,76238
investigation and security services,2015-02-01,Orange,1863,9400.0,76238
investigation and security services,2015-02-01,Orange,1863,9400.0,76238
investigation and security services,2015-03-01,Orange,1823,9200.0,76238
investigation and security services,2015-03-01,Orange,1823,9200.0,76238
investigation and security services,2015-03-01,Orange,1823,9200.0,76238
investigation and security services,2015-03-01,Orange,1823,9200.0,76238
investigation and security services,2015-04-01,Orange,1863,9400.0,76238
investigation and security services,2015-04-01,Orange,1863,9400.0,76238
investigation and security services,2015-04-01,Orange,1863,9400.0,76238
investigation and security services,2015-04-01,Orange,1863,9400.0,76238
investigation and security services,2015-05-01,Orange,1843,9300.0,76238
investigation and security services,2015-05-01,Orange,1843,9300.0,76238
investigation and security services,2015-05-01,Orange,1843,9300.0,76238
investigation and security services,2015-05-01,Orange,1843,9300.0,76238
investigation and security services,2015-06-01,Orange,1863,9400.0,76238
investigation and security services,2015-06-01,Orange,1863,9400.0,76238
investigation and security services,2015-06-01,Orange,1863,9400.0,76238
investigation and security services,2015-06-01,Orange,1863,9400.0,76238
investigation and security services,2015-07-01,Orange,1923,9700.0,76238
investigation and security services,2015-07-01,Orange,1923,9700.0,76238
investigation and security services,2015-07-01,Orange,1923,9700.0,76238
investigation and security services,2015-07-01,Orange,1923,9700.0,76238
investigation and security services,2015-08-01,Orange,1903,9600.0,76238
investigation and security services,2015-08-01,Orange,1903,9600.0,76238
investigation and security services,2015-08-01,Orange,1903,9600.0,76238
investigation and security services,2015-08-01,Orange,1903,9600.0,76238
investigation and security services,2015-09-01,Orange,1883,9500.0,76238
investigation and security services,2015-09-01,Orange,1883,9500.0,76238
investigation and security services,2015-09-01,Orange,1883,9500.0,76238
investigation and security services,2015-09-01,Orange,1883,9500.0,76238
investigation and security services,2015-10-01,Orange,1962,9900.0,76238
investigation and security services,2015-10-01,Orange,1962,9900.0,76238
investigation and security services,2015-10-01,Orange,1962,9900.0,76238
investigation and security services,2015-10-01,Orange,1962,9900.0,76238
investigation and security services,2015-11-01,Orange,1962,9900.0,76238
investigation and security services,2015-11-01,Orange,1962,9900.0,76238
investigation and security services,2015-11-01,Orange,1962,9900.0,76238
investigation and security services,2015-11-01,Orange,1962,9900.0,76238
investigation and security services,2015-12-01,Orange,1923,9700.0,76238
investigation and security services,2015-12-01,Orange,1923,9700.0,76238
investigation and security services,2015-12-01,Orange,1923,9700.0,76238
investigation and security services,2015-12-01,Orange,1923,9700.0,76238
legal services,2015-01-01,Orange,4466,15500.0,76238
legal services,2015-01-01,Orange,4466,15500.0,76238
legal services,2015-02-01,Orange,4495,15600.0,76238
legal services,2015-02-01,Orange,4495,15600.0,76238
legal services,2015-03-01,Orange,4524,15700.0,76238
legal services,2015-03-01,Orange,4524,15700.0,76238
legal services,2015-04-01,Orange,4552,15800.0,76238
legal services,2015-04-01,Orange,4552,15800.0,76238
legal services,2015-05-01,Orange,4610,16000.0,76238
legal services,2015-05-01,Orange,4610,16000.0,76238
legal services,2015-06-01,Orange,4639,16100.0,76238
legal services,2015-06-01,Orange,4639,16100.0,76238
legal services,2015-07-01,Orange,4668,16200.0,76238
legal services,2015-07-01,Orange,4668,16200.0,76238
legal services,2015-08-01,Orange,4639,16100.0,76238
legal services,2015-08-01,Orange,4639,16100.0,76238
legal services,2015-09-01,Orange,4581,15900.0,76238
legal services,2015-09-01,Orange,4581,15900.0,76238
legal services,2015-10-01,Orange,4668,16200.0,76238
legal services,2015-10-01,Orange,4668,16200.0,76238
legal services,2015-11-01,Orange,4696,16300.0,76238
legal services,2015-11-01,Orange,4696,16300.0,76238
legal services,2015-12-01,Orange,4668,16200.0,76238
legal services,2015-12-01,Orange,4668,16200.0,76238
management of companies and enterprises,2015-01-01,Orange,10552,30200.0,76238
management of companies and enterprises,2015-01-01,Orange,10552,30200.0,76238
management of companies and enterprises,2015-01-01,Orange,10552,30200.0,76238
management of companies and enterprises,2015-01-01,Orange,10552,30200.0,76238
management of companies and enterprises,2015-02-01,Orange,10622,30400.0,76238
management of companies and enterprises,2015-02-01,Orange,10622,30400.0,76238
management of companies and enterprises,2015-02-01,Orange,10622,30400.0,76238
management of companies and enterprises,2015-02-01,Orange,10622,30400.0,76238
management of companies and enterprises,2015-03-01,Orange,10762,30800.0,76238
management of companies and enterprises,2015-03-01,Orange,10762,30800.0,76238
management of companies and enterprises,2015-03-01,Orange,10762,30800.0,76238
management of companies and enterprises,2015-03-01,Orange,10762,30800.0,76238
management of companies and enterprises,2015-04-01,Orange,10797,30900.0,76238
management of companies and enterprises,2015-04-01,Orange,10797,30900.0,76238
management of companies and enterprises,2015-04-01,Orange,10797,30900.0,76238
management of companies and enterprises,2015-04-01,Orange,10797,30900.0,76238
management of companies and enterprises,2015-05-01,Orange,10832,31000.0,76238
management of companies and enterprises,2015-05-01,Orange,10832,31000.0,76238
management of companies and enterprises,2015-05-01,Orange,10832,31000.0,76238
management of companies and enterprises,2015-05-01,Orange,10832,31000.0,76238
management of companies and enterprises,2015-06-01,Orange,10867,31100.0,76238
management of companies and enterprises,2015-06-01,Orange,10867,31100.0,76238
management of companies and enterprises,2015-06-01,Orange,10867,31100.0,76238
management of companies and enterprises,2015-06-01,Orange,10867,31100.0,76238
management of companies and enterprises,2015-07-01,Orange,10832,31000.0,76238
management of companies and enterprises,2015-07-01,Orange,10832,31000.0,76238
management of companies and enterprises,2015-07-01,Orange,10832,31000.0,76238
management of companies and enterprises,2015-07-01,Orange,10832,31000.0,76238
management of companies and enterprises,2015-08-01,Orange,10867,31100.0,76238
management of companies and enterprises,2015-08-01,Orange,10867,31100.0,76238
management of companies and enterprises,2015-08-01,Orange,10867,31100.0,76238
management of companies and enterprises,2015-08-01,Orange,10867,31100.0,76238
management of companies and enterprises,2015-09-01,Orange,10902,31200.0,76238
management of companies and enterprises,2015-09-01,Orange,10902,31200.0,76238
management of companies and enterprises,2015-09-01,Orange,10902,31200.0,76238
management of companies and enterprises,2015-09-01,Orange,10902,31200.0,76238
management of companies and enterprises,2015-10-01,Orange,10971,31400.0,76238
management of companies and enterprises,2015-10-01,Orange,10971,31400.0,76238
management of companies and enterprises,2015-10-01,Orange,10971,31400.0,76238
management of companies and enterprises,2015-10-01,Orange,10971,31400.0,76238
management of companies and enterprises,2015-11-01,Orange,11041,31600.0,76238
management of companies and enterprises,2015-11-01,Orange,11041,31600.0,76238
management of companies and enterprises,2015-11-01,Orange,11041,31600.0,76238
management of companies and enterprises,2015-11-01,Orange,11041,31600.0,76238
management of companies and enterprises,2015-12-01,Orange,11181,32000.0,76238
management of companies and enterprises,2015-12-01,Orange,11181,32000.0,76238
management of companies and enterprises,2015-12-01,Orange,11181,32000.0,76238
management of companies and enterprises,2015-12-01,Orange,11181,32000.0,76238
management scientific and technical consulting services,2015-01-01,Orange,7838,23300.0,76238
management scientific and technical consulting services,2015-01-01,Orange,7838,23300.0,76238
management scientific and technical consulting services,2015-01-01,Orange,7838,23300.0,76238
management scientific and technical consulting services,2015-01-01,Orange,7838,23300.0,76238
management scientific and technical consulting services,2015-02-01,Orange,7805,23200.0,76238
management scientific and technical consulting services,2015-02-01,Orange,7805,23200.0,76238
management scientific and technical consulting services,2015-02-01,Orange,7805,23200.0,76238
management scientific and technical consulting services,2015-02-01,Orange,7805,23200.0,76238
management scientific and technical consulting services,2015-03-01,Orange,7805,23200.0,76238
management scientific and technical consulting services,2015-03-01,Orange,7805,23200.0,76238
management scientific and technical consulting services,2015-03-01,Orange,7805,23200.0,76238
management scientific and technical consulting services,2015-03-01,Orange,7805,23200.0,76238
management scientific and technical consulting services,2015-04-01,Orange,7939,23600.0,76238
management scientific and technical consulting services,2015-04-01,Orange,7939,23600.0,76238
management scientific and technical consulting services,2015-04-01,Orange,7939,23600.0,76238
management scientific and technical consulting services,2015-04-01,Orange,7939,23600.0,76238
management scientific and technical consulting services,2015-05-01,Orange,7973,23700.0,76238
management scientific and technical consulting services,2015-05-01,Orange,7973,23700.0,76238
management scientific and technical consulting services,2015-05-01,Orange,7973,23700.0,76238
management scientific and technical consulting services,2015-05-01,Orange,7973,23700.0,76238
management scientific and technical consulting services,2015-06-01,Orange,7939,23600.0,76238
management scientific and technical consulting services,2015-06-01,Orange,7939,23600.0,76238
