CDI Regions,Industry Title,region_wt_mean_wage,unweighted_ind_counts,wt_reg_ind_counts,wt_reg_high_wage_count,wt_reg_high_wage_perc
Inland Empire,Motion pictures and video industries,38802.2756687621,2258,6431.0,1741.0,27.07199502410201
Inland Empire,Supermarkets And Grocery (Except Convenience) Stores,38802.2756687621,3177,43857.0,11826.0,26.9649086804843
Inland Empire,Office supplies and stationary stores,38802.2756687621,171,3435.0,918.0,26.724890829694324
Inland Empire,Electronics stores,38802.2756687621,927,7365.0,1961.0,26.625933469110656
Inland Empire,Religious organizations,38802.2756687621,1511,17163.0,4527.0,26.37650760356581
Inland Empire,Support activities for mining,38802.2756687621,155,344.0,87.0,25.290697674418606
Inland Empire,"Automotive parts, accessories, and tire stores",38802.2756687621,519,7053.0,1781.0,25.251665957748475
Inland Empire,Investigation and security services,38802.2756687621,1532,20755.0,5234.0,25.218019754276078
Inland Empire,"Other professional, scientific and technical services",38802.2756687621,803,6849.0,1642.0,23.974302817929622
Inland Empire,Vending machine operators,38802.2756687621,43,1211.0,283.0,23.36911643270025
Inland Empire,Paper and paper products mechant wholesalers,38802.2756687621,81,916.0,214.0,23.362445414847162
Inland Empire,Not specified retail trade,38802.2756687621,791,13290.0,3069.0,23.09255079006772
Inland Empire,Miscellaneous nonmetallic mineral products manufacturing,38802.2756687621,62,1251.0,284.0,22.70183852917666
Inland Empire,"Other schools and instruction, and educational support services ",38802.2756687621,1883,17327.0,3871.0,22.340855312518034
Inland Empire,Personal and household goods repair and maintenance,38802.2756687621,243,3671.0,818.0,22.282756742032145
Inland Empire,"Sporting goods, and hobby and toy stores",38802.2756687621,637,6207.0,1378.0,22.200741098759465
Inland Empire,"Periodical, book, and directory publishers",38802.2756687621,252,401.0,88.0,21.94513715710723
Inland Empire,Offices of dentists,38802.2756687621,1520,18986.0,4135.0,21.779205730538294
Inland Empire,Carpet and rug mills,38802.2756687621,18,1235.0,267.0,21.619433198380566
Inland Empire,Employment services,38802.2756687621,1799,27239.0,5868.0,21.542641066118435
Inland Empire,Miscellaneous retail stores,38802.2756687621,759,11321.0,2429.0,21.455701793127815
Inland Empire,"Sewing, needlework and piece goods stores",38802.2756687621,83,551.0,116.0,21.052631578947366
Inland Empire,"U.S. Armed forces, branch not specified",38802.2756687621,77,682.0,142.0,20.821114369501466
Inland Empire,Office of chiropractors,38802.2756687621,167,1427.0,294.0,20.60266292922214
Inland Empire,Home health care services,38802.2756687621,1258,14999.0,3050.0,20.334688979265284
Inland Empire,"Independent Artists, Writers, And Performers",38802.2756687621,979,5633.0,1129.0,20.042606071365167
Inland Empire,Travel arrangements and reservation services,38802.2756687621,495,2952.0,589.0,19.952574525745256
Inland Empire,"Drinking places, alcohol beverages",38802.2756687621,258,2150.0,427.0,19.86046511627907
Inland Empire,"General merchandise stores, including warehouse clubs and supercenters ",38802.2756687621,2331,35766.0,7098.0,19.845663479282
Inland Empire,Newspaper publishers,38802.2756687621,180,755.0,146.0,19.337748344370862
Inland Empire,Warehousing and storage,38802.2756687621,1504,67497.0,12843.0,19.027512333881504
Inland Empire,Traveler accommodation,38802.2756687621,1968,24747.0,4702.0,19.0002828625692
Inland Empire,Lawn and garden equipment and supplies stores,38802.2756687621,182,1441.0,270.0,18.736988202637058
Inland Empire,"Residential care facilities, except skilled nursing",38802.2756687621,1079,13087.0,2355.0,17.994956827385955
Inland Empire,Shoe stores,38802.2756687621,274,4003.0,712.0,17.786660004996254
Inland Empire,"Sporting and athletic goods, and doll, toy, and game manufacturing",38802.2756687621,169,1696.0,301.0,17.74764150943396
Inland Empire,Other consumer goods rental,38802.2756687621,211,1368.0,238.0,17.39766081871345
Inland Empire,Specialty food stores,38802.2756687621,374,2103.0,357.0,16.975748930099858
Inland Empire,Electronic shopping and mail-order houses,38802.2756687621,1110,21718.0,3512.0,16.170918132424717
Inland Empire,Recyclable material merchant wholesalers,38802.2756687621,66,1203.0,192.0,15.96009975062344
Inland Empire,"Community food and housing, and emergency services",38802.2756687621,226,1380.0,219.0,15.869565217391305
Inland Empire,Crop production,38802.2756687621,2775,12701.0,1964.0,15.46334934257145
Inland Empire,Performing Arts Companies,38802.2756687621,401,2138.0,309.0,14.452759588400374
Inland Empire,Other personal services,38802.2756687621,901,7447.0,1075.0,14.435343091177655
Inland Empire,Services to buildings and dwellings (except cleaning during construction and immediately after construction) ,38802.2756687621,2243,27314.0,3917.0,14.340631178150398
Inland Empire,Clothing stores,38802.2756687621,2185,32271.0,4625.0,14.33175296706021
Inland Empire,Fuel dealers,38802.2756687621,55,301.0,43.0,14.285714285714285
Inland Empire,Sugar and confectionery products,38802.2756687621,81,459.0,64.0,13.943355119825709
Inland Empire,Drycleaning and laundry services,38802.2756687621,377,4772.0,623.0,13.055322715842413
Inland Empire,Landscaping services,38802.2756687621,1688,26183.0,3250.0,12.412634151930641
Inland Empire,Vocational rehabilitation services,38802.2756687621,211,3934.0,480.0,12.201321809862735
Inland Empire,Restaurants and other food services,38802.2756687621,13350,169249.0,20337.0,12.0160237283529
Inland Empire,Taxi and limousine service,38802.2756687621,1146,9088.0,1067.0,11.740757042253522
Inland Empire,Child day care services,38802.2756687621,2034,20348.0,2202.0,10.821702378612148
Inland Empire,Animal slaughtering and processing,38802.2756687621,223,1649.0,178.0,10.794420861127957
Inland Empire,"Apparel, piece goods, and notions merchant wholesalers",38802.2756687621,403,4423.0,471.0,10.648880850101742
Inland Empire,"Cut And Sew, And Apparel Accessories And Other Apparel",38802.2756687621,609,3031.0,303.0,9.99670075882547
Inland Empire,Beauty salons,38802.2756687621,1417,17045.0,1666.0,9.774127310061601
Inland Empire,Other direct selling establishments,38802.2756687621,211,2010.0,191.0,9.502487562189055
Inland Empire,Department stores,38802.2756687621,796,9795.0,928.0,9.474221541602859
Inland Empire,"Gift, novelty, and souvenir shops",38802.2756687621,247,2048.0,187.0,9.130859375
Inland Empire,Household appliances,38802.2756687621,32,735.0,67.0,9.115646258503402
Inland Empire,"Recreational vehicle parks and camps, and rooming and boarding houses, dormitories, and workers' camps",38802.2756687621,272,3136.0,268.0,8.545918367346939
Inland Empire,Retail bakeries,38802.2756687621,261,3785.0,319.0,8.428005284015851
Inland Empire,Prefabricated wood buildings and mobile homes,38802.2756687621,27,448.0,37.0,8.258928571428571
Inland Empire,"Jewelry, luggage,and leather goods stores",38802.2756687621,265,2100.0,173.0,8.238095238095237
Inland Empire,Scenic and sightseeing transportation,38802.2756687621,68,756.0,60.0,7.936507936507936
Inland Empire,"Rubber products, except tires",38802.2756687621,58,715.0,52.0,7.2727272727272725
Inland Empire,Support activities for agriculture and forestry,38802.2756687621,569,4967.0,343.0,6.90557680692571
Inland Empire,Fruit and vegetable preserving and specialty foods,38802.2756687621,354,1913.0,128.0,6.69106116048092
Inland Empire,Florists,38802.2756687621,172,1807.0,112.0,6.198118428334256
Inland Empire,"Fishing, hunting, and trapping",38802.2756687621,38,405.0,20.0,4.938271604938271
Inland Empire,"Promoters Of Performing Arts, Sports, And Similar Events, Agents And Managers For Artists, Athletes, Entertainers, And Other Public Figures",38802.2756687621,426,2630.0,128.0,4.866920152091255
Inland Empire,Gasoline stations,38802.2756687621,498,7853.0,365.0,4.647905259136635
Inland Empire,Hardware stores,38802.2756687621,262,3288.0,152.0,4.622871046228711
Inland Empire,Nail salons and other personal care services,38802.2756687621,839,7408.0,340.0,4.58963282937365
Inland Empire,Private households,38802.2756687621,1529,15696.0,621.0,3.956422018348624
Inland Empire,Used merchandise stores,38802.2756687621,405,3803.0,130.0,3.418353931107021
Inland Empire,Car washes,38802.2756687621,278,4923.0,151.0,3.067235425553524
Inland Empire,"Unemployed, with no work experience in past 5 years",38802.2756687621,2013,35420.0,0.0,0.0
Inland Empire,Bowling centers,38802.2756687621,42,830.0,0.0,0.0
Inland Empire,Musical instrument and supplies stores,38802.2756687621,76,646.0,0.0,0.0
Inland Empire,Barber shops,38802.2756687621,120,3098.0,0.0,0.0
Inland Empire,Military reserves or national guard,38802.2756687621,21,267.0,0.0,0.0
Inland Empire,Not specified metal industries,38802.2756687621,23,280.0,0.0,0.0
Inland Empire,Clay building material and refractories manufacturing,38802.2756687621,21,355.0,0.0,0.0
Inland Empire,"Knitting fabric mills, and apparel knitting mills",38802.2756687621,13,438.0,0.0,0.0
Inland Empire,"Veneer, plywood, and engineered wood products",38802.2756687621,22,111.0,0.0,0.0
Inland Empire,Book stores and news dealers,38802.2756687621,162,762.0,0.0,0.0
Inland Empire,Logging,38802.2756687621,44,130.0,0.0,0.0
Orange,Miscellaneous petroleum and coal products,53922.29522876032,21,89.0,89.0,100.0
Orange,Agricultural implements,53922.29522876032,28,172.0,172.0,100.0
Orange,Sewage treatment facilities,53922.29522876032,108,851.0,851.0,100.0
Orange,"Other information services, except libraries and archives, and internet publishing and broadcasting and web search portals",53922.29522876032,74,118.0,118.0,100.0
Orange,"Electric and gas, and other combinations",53922.29522876032,364,851.0,851.0,100.0
Orange,U.S. Air Force,53922.29522876032,222,50.0,50.0,100.0
Orange,Iron and steel mills and steel products manufacturing,53922.29522876032,135,744.0,744.0,100.0
Orange,Leather and hide tanning and finishing and other allied products manufacturing,53922.29522876032,40,63.0,63.0,100.0
Orange,"Farm product raw materials, merchant wholesalers ",53922.29522876032,19,162.0,162.0,100.0
Orange,Not specified utilities,53922.29522876032,41,55.0,55.0,100.0
Orange,Cutlery and hand tool manufacturing,53922.29522876032,32,213.0,213.0,100.0
Orange,Foundries,53922.29522876032,34,49.0,49.0,100.0
Orange,Aerospace products and parts manufacturing,53922.29522876032,178,1419.0,1307.0,92.10711768851304
Orange,Software publishers,53922.29522876032,405,5823.0,5311.0,91.20728147003263
Orange,Pipeline transportation,53922.29522876032,16,424.0,381.0,89.85849056603774
Orange,"Cement, concrete, lime, and gypsum products manufacturing",53922.29522876032,127,845.0,728.0,86.15384615384616
Orange,Labor unions,53922.29522876032,172,963.0,827.0,85.87746625129803
Orange,Petroleum and petroleum products merchant wholesalers ,53922.29522876032,88,501.0,420.0,83.8323353293413
Orange,Internet publishing and broadcasting and web search portals,53922.29522876032,898,2437.0,1897.0,77.84160853508412
Orange,Natural gas distribution,53922.29522876032,152,1387.0,1078.0,77.72170151405912
Orange,Water transportation,53922.29522876032,95,893.0,676.0,75.69988801791713
Orange,Rail transportation,53922.29522876032,152,856.0,645.0,75.35046728971963
Orange,Petroleum refining,53922.29522876032,188,2220.0,1637.0,73.73873873873875
Orange,Industrial and miscellaneous chemicals,53922.29522876032,224,1506.0,1097.0,72.84196547144755
Orange,Household appliances,53922.29522876032,32,652.0,469.0,71.93251533742331
Orange,"Water, steam, air conditioning, and irrigation systems",53922.29522876032,442,3088.0,2208.0,71.50259067357513
Orange,"Soap, cleaning compound, and cosmetics",53922.29522876032,202,2265.0,1609.0,71.03752759381898
Orange,"Communications, audio, and video equipment",53922.29522876032,336,3147.0,2196.0,69.78074356530028
Orange,Professional and commercial equipment and supplies merchant wholesalers,53922.29522876032,506,7128.0,4920.0,69.02356902356902
Orange,"Justice, public order, and safety activities",53922.29522876032,3792,22461.0,15476.0,68.90165175192557
Orange,Vending machine operators,53922.29522876032,43,212.0,146.0,68.86792452830188
Orange,"Architectural, engineering, and related services",53922.29522876032,2484,25311.0,17135.0,67.69783888427956
Orange,Administration of environmental quality and housing programs,53922.29522876032,425,1654.0,1116.0,67.47279322853687
Orange,Public finance activities,53922.29522876032,463,1619.0,1081.0,66.76961087090797
Orange,Administration of economic programs and space research,53922.29522876032,682,3938.0,2627.0,66.70898933468766
Orange,"Pulp, paper, and paperboard mills",53922.29522876032,80,878.0,580.0,66.05922551252847
Orange,"Securities, commodities, funds, trusts, and other financial investments",53922.29522876032,1740,18820.0,12416.0,65.97236981934113
Orange,"Telecommunications, except wired telecommunications carriers",53922.29522876032,405,2054.0,1334.0,64.94644595910418
Orange,"Electric power generation, transmission and distribution",53922.29522876032,558,3988.0,2568.0,64.39317953861585
Orange,"Pottery, ceramics, and plumbing fixture manufacturing",53922.29522876032,23,186.0,118.0,63.44086021505376
Orange,Computer systems design and related services,53922.29522876032,6238,35824.0,22597.0,63.07782492184011
Orange,Insurance Carriers,53922.29522876032,2181,25905.0,16215.0,62.59409380428489
Orange,Computer and peripheral equipment manufacturing,53922.29522876032,524,3495.0,2137.0,61.14449213161659
Orange,"Drugs, sundries, and chemical and allied product merchant wholesalers",53922.29522876032,349,4725.0,2869.0,60.719576719576715
Orange,Legal services,53922.29522876032,2730,25942.0,15707.0,60.546603962686
Orange,"Data processing, hosting, and related services",53922.29522876032,273,1735.0,1041.0,60.0
Orange,"Machinery manufacturing, n.e.c. or not specified",53922.29522876032,587,5498.0,3296.0,59.94907238995999
Orange,Banking and related activities,53922.29522876032,1844,15307.0,9157.0,59.822303521264786
Orange,Household appliances and electrical and electronic goods merchant wholesalers,53922.29522876032,366,6233.0,3725.0,59.762554147280596
Orange,Beverage,53922.29522876032,683,3092.0,1846.0,59.70245795601552
Orange,"Savings institutions, including credit unions",53922.29522876032,315,3583.0,2083.0,58.13564052469997
Orange,Nondepository credit and related activities,53922.29522876032,1297,26747.0,15516.0,58.01024413952967
Orange,Broadcasting (except internet),53922.29522876032,724,2582.0,1490.0,57.70720371804803
Orange,Electronic and precision equipment repair and maintenance,53922.29522876032,175,2132.0,1229.0,57.645403377110696
Orange,"Agencies, Brokerages, And Other Insurance Related Activities",53922.29522876032,823,8680.0,4965.0,57.20046082949308
Orange,Wired telecommunications carriers,53922.29522876032,659,6767.0,3863.0,57.0858578395153
Orange,"Navigational, measuring, electromedical, and control instruments",53922.29522876032,470,3909.0,2180.0,55.768738807879245
Orange,Metal forgings and stampings,53922.29522876032,35,455.0,253.0,55.604395604395606
Orange,"Electronic components and products, n.e.c.",53922.29522876032,2146,21821.0,12076.0,55.34118509692498
Orange,"General medical and surgical hospitals, and specialty (except psychiatric and substance abuse) hospitals",53922.29522876032,7895,57308.0,31710.0,55.33258881831507
Orange,Paper and paper products mechant wholesalers,53922.29522876032,81,1258.0,692.0,55.00794912559619
Orange,Aircraft and parts manufacturing,53922.29522876032,1736,26648.0,14649.0,54.972230561392976
Orange,"Fishing, hunting, and trapping",53922.29522876032,38,93.0,51.0,54.83870967741935
Orange,U.S. Army,53922.29522876032,142,554.0,296.0,53.42960288808665
Orange,"Funeral homes, cemeteries and crematories",53922.29522876032,161,722.0,385.0,53.32409972299169
Orange,National security and international affairs,53922.29522876032,1045,5965.0,3112.0,52.17099748533109
Orange,Pharmaceuticals and medicines,53922.29522876032,878,7001.0,3615.0,51.63548064562205
Orange,Lumber and other construction materials merchant wholesalers,53922.29522876032,186,3159.0,1631.0,51.630262741373855
Orange,"Paint, coating, and adhesives",53922.29522876032,60,2048.0,1053.0,51.416015625
Orange,"Apparel, piece goods, and notions merchant wholesalers",53922.29522876032,403,2321.0,1186.0,51.098664368806546
Orange,"Machinery, equipment, and supplies merchant wholesalers",53922.29522876032,426,3362.0,1716.0,51.04104699583581
Orange,Plastics products,53922.29522876032,323,2664.0,1357.0,50.93843843843844
Orange,Commercial and service industry machinery manufacturing,53922.29522876032,106,2190.0,1112.0,50.77625570776255
Orange,Scientific research and development services,53922.29522876032,1684,7312.0,3672.0,50.21881838074398
Orange,Management of companies and enterprises,53922.29522876032,324,2375.0,1178.0,49.6
Orange,Medical equipment and supplies,53922.29522876032,1265,26353.0,12952.0,49.1481045801237
Orange,"Sporting and athletic goods, and doll, toy, and game manufacturing",53922.29522876032,169,1927.0,939.0,48.728593668915416
Orange,Footwear Manufacturing,53922.29522876032,28,360.0,175.0,48.61111111111111
Orange,Motor vehicles and motor vehicle equipment manufacturing ,53922.29522876032,668,8717.0,4174.0,47.88344613972697
Orange,Aluminum production and processing,53922.29522876032,39,120.0,57.0,47.5
Orange,Executive offices and legislative bodies,53922.29522876032,1869,8671.0,4085.0,47.111059854688044
Orange,Other motor vehicle dealers,53922.29522876032,143,732.0,340.0,46.44808743169399
Orange,Postal service,53922.29522876032,948,6708.0,3112.0,46.39236732259988
Orange,Motor vehicle and motor vehicle parts and supplies merchant wholesalers       ,53922.29522876032,339,5367.0,2473.0,46.077883361281906
Orange,Automobile dealers,53922.29522876032,1274,15684.0,7172.0,45.72813057893394
Orange,Miscellaneous durable goods merchant wholesalers,53922.29522876032,206,1360.0,621.0,45.661764705882355
Orange,Services incidental to transportation,53922.29522876032,1211,9645.0,4404.0,45.660964230171075
Orange,"Seafood and other miscellaneous foods, n.e.c.",53922.29522876032,315,2033.0,927.0,45.5976389572061
Orange,"Advertising, public relations, and related services",53922.29522876032,1062,9120.0,4155.0,45.55921052631579
Orange,"Commercial, industrial, and other intangible assets rental and leasing",53922.29522876032,160,1911.0,867.0,45.368916797488225
Orange,Other transportation equipment manufacturing ,53922.29522876032,35,640.0,287.0,44.84375
Orange,"Management, scientific and technical consulting services",53922.29522876032,2918,28613.0,12507.0,43.71090063956943
Orange,Offices of physicians,53922.29522876032,2281,24158.0,10556.0,43.6956701713718
Orange,Tires,53922.29522876032,24,733.0,318.0,43.38335607094134
Orange,Elementary and secondary schools,53922.29522876032,13278,100331.0,42989.0,42.847175847943305
Orange,Offices of other health practitioners,53922.29522876032,716,6071.0,2600.0,42.82655246252677
Orange,Business support services,53922.29522876032,723,9254.0,3960.0,42.79230602982494
Orange,Other general government and support,53922.29522876032,261,1675.0,712.0,42.507462686567166
Orange,Nonmetallic mineral mining and quarrying,53922.29522876032,62,226.0,95.0,42.0353982300885
Orange,Grocery and related product merchant wholesalers ,53922.29522876032,1306,9456.0,3877.0,41.00042301184433
Orange,Electronics stores,53922.29522876032,927,8587.0,3433.0,39.97903808081985
Orange,"Lessors Of Real Estate, And Offices Of Real Estate Agents And Brokers",53922.29522876032,3403,43904.0,17502.0,39.86424927113703
Orange,Waste management and remediation services,53922.29522876032,673,4769.0,1894.0,39.71482491088278
Orange,"Other administrative, and other support services",53922.29522876032,623,7015.0,2784.0,39.6863863150392
Orange,Air transportation,53922.29522876032,757,6698.0,2589.0,38.65332935204538
Orange,"Promoters Of Performing Arts, Sports, And Similar Events, Agents And Managers For Artists, Athletes, Entertainers, And Other Public Figures",53922.29522876032,426,4485.0,1728.0,38.52842809364548
Orange,"Colleges, universities, and professional schools, including junior colleges ",53922.29522876032,6684,49658.0,18742.0,37.742156349430104
Orange,"Electric lighting, and electrical equipment manufacturing, and other electrical component manufacturing, n.e.c.",53922.29522876032,405,5987.0,2245.0,37.497912142976446
Orange,"Real Estate Property Managers, Offices of Real Estate Appraisers, And Other Activities Related to Real Estate",53922.29522876032,1015,13162.0,4895.0,37.19039659626196
Orange,"Hardware, and plumbing and heating equipment, and supplies, merchant wholesalers",53922.29522876032,249,2827.0,1036.0,36.646621860629644
Orange,Paperboard container manufacturing,53922.29522876032,101,756.0,274.0,36.24338624338625
Orange,Furniture and related products manufacturing,53922.29522876032,440,6631.0,2392.0,36.072990499170565
Orange,U.S. Marines,53922.29522876032,500,1328.0,476.0,35.8433734939759
Orange,Furniture and home furnishings stores,53922.29522876032,739,6315.0,2260.0,35.78780680918448
Orange,Offices of dentists,53922.29522876032,1520,15926.0,5687.0,35.70890367951777
Orange,Construction (The Cleaning Of Buildings And Dwellings Is Incidental During Construction And Immediately After Construction),53922.29522876032,13304,122038.0,42863.0,35.1226667103689
Orange,"Resin, synthetic rubber, and fibers and filaments",53922.29522876032,122,873.0,305.0,34.936998854524624
Orange,"Rubber products, except tires",53922.29522876032,58,1065.0,371.0,34.83568075117371
Orange,Travel arrangements and reservation services,53922.29522876032,495,5952.0,2062.0,34.64381720430107
Orange,"Other professional, scientific and technical services",53922.29522876032,803,6640.0,2300.0,34.63855421686747
Orange,"Periodical, book, and directory publishers",53922.29522876032,252,1987.0,680.0,34.2224458983392
Orange,"Accounting, tax preparation, bookkeeping and payroll services",53922.29522876032,1935,20532.0,7017.0,34.17592051431912
Orange,"Beer, wine, and liquor stores",53922.29522876032,236,2537.0,866.0,34.1348048876626
Orange,Other health care services,53922.29522876032,1634,13525.0,4614.0,34.11460258780037
Orange,"Machine shops; turned product; screw, nut, and bolt manufacturing  ",53922.29522876032,427,4640.0,1574.0,33.92241379310345
Orange,Pharmacies and drug stores,53922.29522876032,1010,9517.0,3201.0,33.63454870232216
Orange,"U.S. Armed forces, branch not specified",53922.29522876032,77,176.0,59.0,33.52272727272727
Orange,Oil and gas extraction,53922.29522876032,64,755.0,253.0,33.50993377483444
Orange,"Metals and minerals, except petroleum, merchant wholesalers",53922.29522876032,76,493.0,165.0,33.46855983772819
Orange,Nursing care facilities (skilled nursing facilities),53922.29522876032,1343,11481.0,3812.0,33.2026826931452
Orange,Psychiatric and substance abuse hospitals,53922.29522876032,171,1451.0,477.0,32.87388008270158
Orange,Spectator Sports,53922.29522876032,258,2276.0,746.0,32.7768014059754
Orange,Offices of optometrists,53922.29522876032,238,3115.0,1015.0,32.58426966292135
Orange,Fuel dealers,53922.29522876032,55,243.0,79.0,32.510288065843625
Orange,Outpatient care centers,53922.29522876032,2556,20187.0,6367.0,31.54010006439788
Orange,"Coating, engraving, heat treating and allied activities",53922.29522876032,83,954.0,298.0,31.236897274633122
Orange,Administration of human resource programs,53922.29522876032,2024,10821.0,3377.0,31.20783661399131
Orange,Home health care services,53922.29522876032,1258,11747.0,3633.0,30.927045203030563
Orange,Not specified food industries,53922.29522876032,80,433.0,130.0,30.023094688221708
Orange,Motion pictures and video industries,53922.29522876032,2258,8746.0,2603.0,29.7621769951978
Orange,Employment services,53922.29522876032,1799,13485.0,4006.0,29.707081942899517
Orange,"Business, professional, political and similar organizations",53922.29522876032,219,2319.0,687.0,29.6248382923674
Orange,Commercial and industrial machinery and equipment repair and maintenance,53922.29522876032,297,2533.0,748.0,29.53020134228188
Orange,"Wholesale electronic markets, agents and brokers",53922.29522876032,211,4011.0,1168.0,29.11992021939666
Orange,Miscellaneous nondurable goods merchant wholesalers,53922.29522876032,361,4595.0,1327.0,28.879216539717085
Orange,"Fabric mills, except knitting mills",53922.29522876032,89,1359.0,391.0,28.771155261221487
Orange,Bus service and urban transit,53922.29522876032,783,5200.0,1496.0,28.76923076923077
Orange,Religious organizations,53922.29522876032,1511,13579.0,3866.0,28.47043228514618
Orange,"Construction, and mining and oil and gas field machinery",53922.29522876032,29,151.0,42.0,27.81456953642384
Orange,"Museums, art galleries, historical sites, and similar institutions",53922.29522876032,664,2630.0,730.0,27.756653992395435
Orange,"Automotive parts, accessories, and tire stores",53922.29522876032,519,4066.0,1100.0,27.05361534677816
Orange,Performing Arts Companies,53922.29522876032,401,1901.0,502.0,26.407154129405576
Orange,"Health and personal care, except drug, stores",53922.29522876032,715,8404.0,2210.0,26.29700142789148
Orange,Vocational rehabilitation services,53922.29522876032,211,841.0,221.0,26.2782401902497
Orange,Specialized design services,53922.29522876032,871,8619.0,2227.0,25.83826429980276
Orange,Couriers and messengers,53922.29522876032,1354,8377.0,2117.0,25.271576936850902
Orange,Electronic shopping and mail-order houses,53922.29522876032,1110,10798.0,2704.0,25.041674384145214
Orange,Miscellaneous fabricated metal products manufacturing,53922.29522876032,279,4428.0,1065.0,24.05149051490515
Orange,Furniture and home furnishing merchant wholesalers   ,53922.29522876032,166,969.0,233.0,24.045407636738904
Orange,Veterinary services,53922.29522876032,505,3108.0,731.0,23.51994851994852
Orange,"Civic, social, advocacy organizations and grantmaking and giving services",53922.29522876032,1238,9074.0,2000.0,22.040996253030638
Orange,Support activities for mining,53922.29522876032,155,1203.0,265.0,22.02826267664173
Orange,Not specified industries,53922.29522876032,656,9378.0,2046.0,21.8170185540627
Orange,Miscellaneous paper and pulp products,53922.29522876032,39,354.0,77.0,21.75141242937853
Orange,Alcoholic beverages merchat wholesalers,53922.29522876032,181,976.0,212.0,21.721311475409834
Orange,Printing and related support activities,53922.29522876032,628,7907.0,1704.0,21.550524851397494
Orange,Not specified wholesale trade,53922.29522876032,235,2564.0,552.0,21.528861154446176
Orange,Traveler accommodation,53922.29522876032,1968,24399.0,5245.0,21.496782655026845
Orange,Miscellaneous retail stores,53922.29522876032,759,7203.0,1448.0,20.102734971539636
Orange,"Nonferrous metal, except aluminum, production and processing",53922.29522876032,26,570.0,114.0,20.0
Orange,"Residential care facilities, except skilled nursing",53922.29522876032,1079,9011.0,1755.0,19.47619576073688
Orange,U.S. Navy,53922.29522876032,620,638.0,123.0,19.278996865203762
Orange,Truck transportation,53922.29522876032,1975,8205.0,1575.0,19.195612431444243
Orange,"Engine, turbine, and power transmission equipment manufacturing",53922.29522876032,53,403.0,75.0,18.610421836228287
Orange,Lawn and garden equipment and supplies stores,53922.29522876032,182,1498.0,278.0,18.55807743658211
Orange,"Community food and housing, and emergency services",53922.29522876032,226,1543.0,281.0,18.211276733635774
Orange,Animal slaughtering and processing,53922.29522876032,223,583.0,106.0,18.181818181818183
Orange,Dairy products,53922.29522876032,213,842.0,151.0,17.933491686460805
Orange,Automotive repair and maintenance,53922.29522876032,1506,11239.0,2013.0,17.910846160690454
Orange,Newspaper publishers,53922.29522876032,180,766.0,134.0,17.4934725848564
Orange,"Bakeries and tortilla manufacturing, except retail bakeries",53922.29522876032,309,2119.0,370.0,17.46106654082114
Orange,Florists,53922.29522876032,172,1765.0,305.0,17.280453257790366
Orange,Clothing stores,53922.29522876032,2185,19272.0,3329.0,17.273765047737648
Orange,"Other amusement, gambling, and recreation industries",53922.29522876032,3784,37693.0,6378.0,16.920913697503515
Orange,Crop production,53922.29522876032,2775,9672.0,1618.0,16.72870140612076
Orange,Car washes,53922.29522876032,278,3679.0,615.0,16.716499048654526
Orange,"Animal food, grain and oilseed milling",53922.29522876032,102,432.0,72.0,16.666666666666664
Orange,Not specified retail trade,53922.29522876032,791,6230.0,1037.0,16.64526484751204
Orange,"Gift, novelty, and souvenir shops",53922.29522876032,247,1864.0,306.0,16.416309012875534
Orange,Other direct selling establishments,53922.29522876032,211,2685.0,434.0,16.16387337057728
Orange,Automotive equipment rental and leasing,53922.29522876032,264,831.0,133.0,16.004813477737663
Orange,Individual and family services,53922.29522876032,3711,20038.0,3199.0,15.964667132448348
Orange,Investigation and security services,53922.29522876032,1532,11879.0,1887.0,15.885175519824902
Orange,Metalworking machinery,53922.29522876032,88,846.0,134.0,15.839243498817968
Orange,Libraries and archives,53922.29522876032,321,2548.0,403.0,15.816326530612246
Orange,"Miscellaneous manufacturing, n.e.c.",53922.29522876032,563,5728.0,900.0,15.712290502793296
Orange,Warehousing and storage,53922.29522876032,1504,5646.0,875.0,15.497697484945094
Orange,"Business, technical, and trade schools and training",53922.29522876032,198,2186.0,336.0,15.370539798719122
Orange,Recyclable material merchant wholesalers,53922.29522876032,66,537.0,82.0,15.27001862197393
Orange,"Sporting goods, and hobby and toy stores",53922.29522876032,637,5447.0,803.0,14.742059849458416
Orange,Building material and supplies dealers,53922.29522876032,1105,9320.0,1295.0,13.894849785407725
Orange,Support activities for agriculture and forestry,53922.29522876032,569,3082.0,425.0,13.789746917585981
Orange,Other consumer goods rental,53922.29522876032,211,1194.0,152.0,12.73031825795645
Orange,Personal and household goods repair and maintenance,53922.29522876032,243,1754.0,223.0,12.713797035347776
Orange,"General merchandise stores, including warehouse clubs and supercenters ",53922.29522876032,2331,19963.0,2533.0,12.688473676301157
Orange,Miscellaneous wood products,53922.29522876032,206,1291.0,161.0,12.470952749806353
Orange,Other personal services,53922.29522876032,901,6883.0,845.0,12.276623565305826
Orange,"Jewelry, luggage,and leather goods stores",53922.29522876032,265,4082.0,495.0,12.12640862322391
Orange,"Cut And Sew, And Apparel Accessories And Other Apparel",53922.29522876032,609,5619.0,664.0,11.81704929702794
Orange,Drycleaning and laundry services,53922.29522876032,377,3655.0,425.0,11.627906976744185
Orange,"Other schools and instruction, and educational support services ",53922.29522876032,1883,19611.0,2162.0,11.024425067564122
